  Time                 , V(VN)                , V(VS)                
  3.605289074861e+01  ,3.432344065857e-05  ,2.500000000000e+00  
  3.605289075840e+01  ,3.368832831185e-05  ,2.500000000000e+00  
  3.605289075860e+01  ,3.356169525404e-05  ,2.500000000000e+00  
  3.605289075870e+01  ,3.370161723737e-05  ,2.500000000000e+00  
  3.605289077591e+01  ,3.499289751474e-05  ,2.500000000000e+00  
  3.605289079143e+01  ,3.539673338793e-05  ,2.500000000000e+00  
  3.605289082247e+01  ,3.101426973551e-05  ,2.500000000000e+00  
  3.605289083240e+01  ,2.940110155158e-05  ,2.500000000000e+00  
  3.605289083350e+01  ,2.910171892623e-05  ,2.500000000000e+00  
  3.605289083360e+01  ,2.919665890211e-05  ,2.500000000000e+00  
  3.605289083990e+01  ,2.806154215129e-05  ,2.500000000000e+00  
  3.605289084061e+01  ,1.784161238483e-05  ,2.500000000000e+00  
  3.605289084204e+01  ,1.778093447258e-06  ,2.500000000000e+00  
  3.605289084490e+01  ,-8.417573427622e-06  ,2.500000000000e+00  
  3.605289085061e+01  ,-1.170829477992e-05  ,2.500000000000e+00  
  3.605289086204e+01  ,-1.198477816811e-05  ,2.500000000000e+00  
  3.605289088490e+01  ,-1.290644500163e-05  ,2.500000000000e+00  
  3.605289093062e+01  ,-1.362577986264e-05  ,2.500000000000e+00  
  3.605289102205e+01  ,-2.482019274430e-02  ,2.500000000000e+00  
  3.605289120492e+01  ,-7.153438455134e-02  ,2.500000000000e+00  
  3.605289157065e+01  ,-2.569467772992e-02  ,2.500000000000e+00  
  3.605289173645e+01  ,1.046463584771e-02  ,2.500000000000e+00  
  3.605289196984e+01  ,5.803273598940e-02  ,2.500000000000e+00  
  3.605289225866e+01  ,1.138162172065e-01  ,2.500000000000e+00  
  3.605289283630e+01  ,2.193738554488e-01  ,2.500000000000e+00  
  3.605289399158e+01  ,4.114076918922e-01  ,2.500000000000e+00  
  3.605289630214e+01  ,7.351433844888e-01  ,2.500000000000e+00  
  3.605290092327e+01  ,1.202512981719e+00  ,2.500000000000e+00  
  3.605291016551e+01  ,1.700349082006e+00  ,2.500000000000e+00  
  3.605292865001e+01  ,1.986062787008e+00  ,2.500000000000e+00  
  3.605293327114e+01  ,1.991600341164e+00  ,2.500000000000e+00  
  3.605294251338e+01  ,1.997399463435e+00  ,2.500000000000e+00  
  3.605296099788e+01  ,2.000813683262e+00  ,2.500000000000e+00  
  3.605299796688e+01  ,2.001017671078e+00  ,2.500000000000e+00  
  3.605307190486e+01  ,2.001036357949e+00  ,2.500000000000e+00  
  3.605319337703e+01  ,2.001104550320e+00  ,2.500000000000e+00  
  3.605343632137e+01  ,2.001191180316e+00  ,2.500000000000e+00  
  3.605392221004e+01  ,2.001226595836e+00  ,2.500000000000e+00  
  3.605489398738e+01  ,2.001243302017e+00  ,2.500000000000e+00  
  3.605683754207e+01  ,2.001209392678e+00  ,2.500000000000e+00  
  3.606072465145e+01  ,2.001199491904e+00  ,2.500000000000e+00  
  3.606849887020e+01  ,2.001123138820e+00  ,2.500000000000e+00  
  3.608404730770e+01  ,2.001028081868e+00  ,2.500000000000e+00  
  3.610000000001e+01  ,2.000893726712e+00  ,2.500000000000e+00  
  3.610310968751e+01  ,2.000904096407e+00  ,2.500000000000e+00  
  3.610932921876e+01  ,2.000880324980e+00  ,2.500000000000e+00  
  3.612176828126e+01  ,2.000833247323e+00  ,2.500000000000e+00  
  3.614664640626e+01  ,2.000741457334e+00  ,2.500000000000e+00  
  3.619640265626e+01  ,2.000567093608e+00  ,2.500000000000e+00  
  3.629591515626e+01  ,2.000251977122e+00  ,2.500000000000e+00  
  3.649494015626e+01  ,1.999736055965e+00  ,2.500000000000e+00  
  3.689299015626e+01  ,1.999036872643e+00  ,2.500000000000e+00  
  3.768909015626e+01  ,1.998378852615e+00  ,2.500000000000e+00  
  3.868909015626e+01  ,1.998154867208e+00  ,2.500000000000e+00  
  3.968909015626e+01  ,1.998112367466e+00  ,2.500000000000e+00  
  4.000000000001e+01  ,1.998108953354e+00  ,2.500000000000e+00  
  4.010000000001e+01  ,1.998108132742e+00  ,2.500000000000e+00  
  4.030000000001e+01  ,1.998106761021e+00  ,2.500000000000e+00  
  4.070000000001e+01  ,1.998104902450e+00  ,2.500000000000e+00  
  4.100000000001e+01  ,1.998104068451e+00  ,2.500000000000e+00  
  4.100300000001e+01  ,1.790888599702e+00  ,2.249999999100e+00  
  4.100479715580e+01  ,1.666297806078e+00  ,2.100237016667e+00  
  4.100544080430e+01  ,1.621668593725e+00  ,2.046599641667e+00  
  4.100569469640e+01  ,1.604070958914e+00  ,2.025441966667e+00  
  4.100569469650e+01  ,1.604091562796e+00  ,2.025441958333e+00  
  4.100569470380e+01  ,1.604057233781e+00  ,2.025441350000e+00  
  4.100569470451e+01  ,1.604090030189e+00  ,2.025441290476e+00  
  4.100569470594e+01  ,1.604057091172e+00  ,2.025441171422e+00  
  4.100569470880e+01  ,1.604067014647e+00  ,2.025440933314e+00  
  4.100569471451e+01  ,1.604026300600e+00  ,2.025440457097e+00  
  4.100569472594e+01  ,1.604060505400e+00  ,2.025439504665e+00  
  4.100569474880e+01  ,1.604027798749e+00  ,2.025437599800e+00  
  4.100569479452e+01  ,1.604061323218e+00  ,2.025433790070e+00  
  4.100569488595e+01  ,1.604027496767e+00  ,2.025426170609e+00  
  4.100569492790e+01  ,1.604058857658e+00  ,2.025422675000e+00  
  4.100569494130e+01  ,1.604024769738e+00  ,2.025421558333e+00  
  4.100569494280e+01  ,1.604056054610e+00  ,2.025421433334e+00  
  4.100569494290e+01  ,1.604024293716e+00  ,2.025421425000e+00  
  4.100569494300e+01  ,1.604015635559e+00  ,2.025421416667e+00  
  4.100569494920e+01  ,1.604050441762e+00  ,2.025420900000e+00  
  4.100569494991e+01  ,1.604018298327e+00  ,2.025420840476e+00  
  4.100569495134e+01  ,1.604069630150e+00  ,2.025420721422e+00  
  4.100569495420e+01  ,1.605527885724e+00  ,2.025420483314e+00  
  4.100569495991e+01  ,1.612098115031e+00  ,2.025420007098e+00  
  4.100569497134e+01  ,1.625177206472e+00  ,2.025419054665e+00  
  4.100569499420e+01  ,1.649535346194e+00  ,2.025417149800e+00  
  4.100569503820e+01  ,1.691013109055e+00  ,2.025413483121e+00  
  4.100569512620e+01  ,8.608229958895e-04  ,2.025406149763e+00  
  4.100569530220e+01  ,-1.927845347893e-04  ,2.025391483047e+00  
  4.100569558926e+01  ,1.302181554195e-04  ,2.025367561716e+00  
  4.100569616337e+01  ,-1.100541677985e-04  ,2.025319719054e+00  
  4.100569730187e+01  ,1.106383464418e-04  ,2.025224844354e+00  
  4.100569913884e+01  ,-1.091095464290e-04  ,2.025071763732e+00  
  4.100570205822e+01  ,1.108875055849e-04  ,2.024828481414e+00  
  4.100570583630e+01  ,-1.089705695776e-04  ,2.024513641733e+00  
  4.100571339245e+01  ,1.108503597749e-04  ,2.023883962371e+00  
  4.100572850476e+01  ,-1.089418271718e-04  ,2.022624603647e+00  
  4.100575872937e+01  ,1.108364752653e-04  ,2.020105886199e+00  
  4.100581917858e+01  ,-1.101342811580e-04  ,2.015068451303e+00  
  4.100593813100e+01  ,1.096491744192e-04  ,2.005155750000e+00  
  4.100612361650e+01  ,-1.107419268109e-04  ,1.989698625000e+00  
  4.100615743350e+01  ,1.090211601422e-04  ,1.986880541667e+00  
  4.100621871280e+01  ,-1.107417182880e-04  ,1.981773933594e+00  
  4.100622992490e+01  ,1.090160374488e-04  ,1.980839591666e+00  
  4.100623555910e+01  ,-1.107145133332e-04  ,1.980370075000e+00  
  4.100624404040e+01  ,1.090025865480e-04  ,1.979663300000e+00  
  4.100624828230e+01  ,-1.106757545415e-04  ,1.979309808333e+00  
  4.100624853450e+01  ,1.085704631265e-04  ,1.979288791666e+00  
  4.100624853470e+01  ,4.057582894390e-05  ,1.979288775000e+00  
  4.100624866533e+01  ,-4.162436420430e-05  ,1.979277889205e+00  
  4.100624878494e+01  ,3.958968507334e-05  ,1.979267921322e+00  
  4.100624893179e+01  ,-4.070549758239e-05  ,1.979255684488e+00  
  4.100624922547e+01  ,3.897263421848e-05  ,1.979231210821e+00  
  4.100624981284e+01  ,-4.040105135772e-05  ,1.979182263486e+00  
  4.100625098757e+01  ,3.882002133082e-05  ,1.979084368818e+00  
  4.100625333705e+01  ,-4.032486161520e-05  ,1.978888579481e+00  
  4.100625803599e+01  ,3.878212119091e-05  ,1.978497000807e+00  
  4.100626743388e+01  ,-4.030584274162e-05  ,1.977713843458e+00  
  4.100628189210e+01  ,3.877170480493e-05  ,1.976508991667e+00  
  4.100628278870e+01  ,-4.023533558595e-05  ,1.976434275000e+00  
  4.100628279140e+01  ,2.185781205277e-05  ,1.976434050000e+00  
  4.100628279150e+01  ,1.473124265061e-05  ,1.976434041667e+00  
  4.100628279418e+01  ,-9.702181801075e-06  ,1.976433818336e+00  
  4.100628279664e+01  ,4.894113038834e-06  ,1.976433612917e+00  
  4.100628279880e+01  ,-4.443417125799e-06  ,1.976433433333e+00  
  4.100628279951e+01  ,-9.967881410944e-06  ,1.976433373809e+00  
  4.100628280094e+01  ,-3.073260326225e-05  ,1.976433254756e+00  
  4.100628280380e+01  ,-4.307467418485e-05  ,1.976433016647e+00  
  4.100628280852e+01  ,-4.250069800804e-05  ,1.976432623691e+00  
  4.100628281795e+01  ,-2.410567926248e-05  ,1.976431837779e+00  
  4.100628282240e+01  ,-4.160202577452e-05  ,1.976431466666e+00  
  4.100628282250e+01  ,-4.150531762193e-05  ,1.976431458333e+00  
  4.100628282558e+01  ,-4.748716490610e-05  ,1.976431201754e+00  
  4.100628282843e+01  ,-4.404190422491e-05  ,1.976430964577e+00  
  4.100628282935e+01  ,-4.501539094193e-05  ,1.976430887106e+00  
  4.100628283096e+01  ,-4.409228962032e-05  ,1.976430753663e+00  
  4.100628283319e+01  ,-4.383811459263e-05  ,1.976430567213e+00  
  4.100628283767e+01  ,-4.032826372935e-05  ,1.976430194311e+00  
  4.100628284620e+01  ,-3.008832488760e-05  ,1.976429483650e+00  
  4.100628286201e+01  ,-2.034261287065e-05  ,1.976428165890e+00  
  4.100628289364e+01  ,-4.039303379244e-05  ,1.976425530372e+00  
  4.100628295689e+01  ,-2.573008336526e-05  ,1.976420259334e+00  
  4.100628297250e+01  ,-9.841259895182e-05  ,1.976418958333e+00  
  4.100628297480e+01  ,-1.738212594518e-04  ,1.976418766667e+00  
  4.100628297490e+01  ,-1.796863814434e-04  ,1.976418758333e+00  
  4.100628297500e+01  ,-1.847104527286e-04  ,1.976418750000e+00  
  4.100628297695e+01  ,-7.403250664311e-04  ,1.976418587639e+00  
  4.100628297899e+01  ,-2.212082050846e-03  ,1.976418417300e+00  
  4.100628298120e+01  ,-4.138889613387e-03  ,1.976418233333e+00  
  4.100628298191e+01  ,-4.733631215004e-03  ,1.976418173809e+00  
  4.100628298334e+01  ,-5.928458364451e-03  ,1.976418054755e+00  
  4.100628298620e+01  ,-8.300551618959e-03  ,1.976417816647e+00  
  4.100628299191e+01  ,-1.293888585224e-02  ,1.976417340431e+00  
  4.100628300334e+01  ,-2.173910063357e-02  ,1.976416387998e+00  
  4.100628302620e+01  ,-3.755593021560e-02  ,1.976414483133e+00  
  4.100628307192e+01  ,-6.307578757333e-02  ,1.976410673403e+00  
  4.100628316335e+01  ,-9.599088832329e-02  ,1.976403053942e+00  
  4.100628334622e+01  ,-1.204993582360e-01  ,1.976387815022e+00  
  4.100628371195e+01  ,-1.089230477446e-01  ,1.976357337180e+00  
  4.100628391647e+01  ,-9.049738663452e-02  ,1.976340294225e+00  
  4.100628411476e+01  ,-7.134425714321e-02  ,1.976323769831e+00  
  4.100628434834e+01  ,-4.729921725811e-02  ,1.976304304941e+00  
  4.100628481550e+01  ,4.072122713296e-03  ,1.976265375160e+00  
  4.100628574981e+01  ,1.124134316706e-01  ,1.976187515600e+00  
  4.100628761844e+01  ,3.207176857977e-01  ,1.976031796479e+00  
  4.100629135570e+01  ,6.480303604621e-01  ,1.975720358236e+00  
  4.100629883022e+01  ,1.023460387718e+00  ,1.975097481751e+00  
  4.100631377925e+01  ,1.275400778861e+00  ,1.973851728781e+00  
  4.100634367733e+01  ,1.314028491848e+00  ,1.971360222840e+00  
  4.100637517147e+01  ,1.302853401983e+00  ,1.968735711121e+00  
  4.100643815975e+01  ,1.302097668056e+00  ,1.963486687684e+00  
  4.100656413631e+01  ,1.293004132225e+00  ,1.952988640809e+00  
  4.100681608944e+01  ,1.279728657915e+00  ,1.931992547059e+00  
  4.100731999569e+01  ,1.249053377775e+00  ,1.890000359558e+00  
  4.100832780819e+01  ,1.191342648701e+00  ,1.806015984558e+00  
  4.101034343319e+01  ,1.072400484234e+00  ,1.638047234559e+00  
  4.101437468319e+01  ,8.379962982726e-01  ,1.302109734559e+00  
  4.102243718319e+01  ,3.663214598200e-01  ,6.302347345587e-01  
  4.102338253529e+01  ,3.126761243038e-01  ,5.514553926140e-01  
  4.102345194447e+01  ,3.072760982323e-01  ,5.456712943067e-01  
  4.102359076283e+01  ,3.019181447744e-01  ,5.341030976922e-01  
  4.102362546742e+01  ,2.970024422975e-01  ,5.312110485385e-01  
  4.102369487660e+01  ,2.944004762685e-01  ,5.254269502313e-01  
  4.102376493275e+01  ,2.899035108567e-01  ,5.195889375358e-01  
  4.102383343861e+01  ,2.862369329669e-01  ,5.138801159212e-01  
  4.102391211293e+01  ,2.815845295554e-01  ,5.073239228874e-01  
  4.102406946156e+01  ,1.081021476202e-01  ,4.942115368198e-01  
  4.102438415882e+01  ,-1.264208237990e-01  ,4.679867646846e-01  
  4.102497302601e+01  ,-1.247508760789e-01  ,4.189144990594e-01  
  4.102581081898e+01  ,-1.264126218739e-01  ,3.490984183300e-01  
  4.102698620961e+01  ,-1.247589432751e-01  ,2.511491995799e-01  
  4.102728005726e+01  ,-1.263937967306e-01  ,2.266618948923e-01  
  4.102786775257e+01  ,-1.247825896644e-01  ,1.776872855175e-01  
  4.102904314320e+01  ,-1.255244061176e-01  ,7.973806676749e-02  
  4.102916275030e+01  ,-5.997255596867e-03  ,6.977080829647e-02  
  4.102918603216e+01  ,-2.076906834292e-06  ,6.783065326724e-02  
  4.102923259588e+01  ,-8.441634313794e-07  ,6.395034320879e-02  
  4.102932572332e+01  ,-5.429642337962e-07  ,5.618972309188e-02  
  4.102951197821e+01  ,-4.268217264347e-07  ,4.066848285748e-02  
  4.102988448797e+01  ,-3.971751008081e-07  ,9.626002388667e-03  
  4.103000000001e+01  ,-3.949641890766e-07  ,0.000000000000e+00  
  4.103003326417e+01  ,-3.958172972995e-07  ,0.000000000000e+00  
  4.103009979249e+01  ,-3.957161213430e-07  ,0.000000000000e+00  
  4.103023284913e+01  ,-3.955941982325e-07  ,0.000000000000e+00  
  4.103049896241e+01  ,-3.955083756058e-07  ,0.000000000000e+00  
  4.103103118898e+01  ,-3.954790774863e-07  ,0.000000000000e+00  
  4.103209564210e+01  ,-3.955007004675e-07  ,0.000000000000e+00  
  4.103422454835e+01  ,-3.954385215665e-07  ,0.000000000000e+00  
  4.103848236085e+01  ,-3.955017950918e-07  ,0.000000000000e+00  
  4.104699798585e+01  ,-3.955008594514e-07  ,0.000000000000e+00  
  4.106402923585e+01  ,-3.955081085971e-07  ,0.000000000000e+00  
  4.109809173585e+01  ,-3.955132976963e-07  ,0.000000000000e+00  
  4.116621673585e+01  ,-3.955312845583e-07  ,0.000000000000e+00  
  4.130246673585e+01  ,-3.955533082467e-07  ,0.000000000000e+00  
  4.157496673585e+01  ,-3.955864354421e-07  ,0.000000000000e+00  
  4.200000000001e+01  ,-3.956574943231e-07  ,0.000000000000e+00  
  4.200300000001e+01  ,-1.259207162439e-01  ,2.500000009000e-01  
  4.200900000001e+01  ,4.501529940462e-01  ,7.500000009000e-01  
  4.202100000001e+01  ,1.155599347316e+00  ,1.750000000900e+00  
  4.202279789940e+01  ,1.256979720318e+00  ,1.899824950000e+00  
  4.202351810946e+01  ,1.301161629846e+00  ,1.959842455000e+00  
  4.202366150770e+01  ,1.309551455663e+00  ,1.971792308333e+00  
  4.202375084160e+01  ,1.314765825751e+00  ,1.979236800000e+00  
  4.202378816420e+01  ,1.316944553284e+00  ,1.982347016667e+00  
  4.202378816430e+01  ,1.316951551824e+00  ,1.982347025000e+00  
  4.202378817150e+01  ,1.316942131030e+00  ,1.982347625000e+00  
  4.202378817221e+01  ,1.316952266148e+00  ,1.982347684524e+00  
  4.202378817364e+01  ,1.316963030025e+00  ,1.982347803578e+00  
  4.202378817650e+01  ,1.318458815222e+00  ,1.982348041686e+00  
  4.202378818221e+01  ,1.324984570383e+00  ,1.982348517902e+00  
  4.202378819364e+01  ,1.338092266698e+00  ,1.982349470335e+00  
  4.202378821650e+01  ,1.362382620340e+00  ,1.982351375200e+00  
  4.202378826048e+01  ,1.403827505885e+00  ,1.982355039892e+00  
  4.202378830180e+01  ,1.436646339833e+00  ,1.982358483334e+00  
  4.202378830890e+01  ,1.441821714048e+00  ,1.982359075000e+00  
  4.202378830960e+01  ,1.442282616161e+00  ,1.982359133333e+00  
  4.202378830970e+01  ,1.442362150061e+00  ,1.982359141667e+00  
  4.202378831600e+01  ,1.319197073928e+00  ,1.982359666667e+00  
  4.202378831671e+01  ,1.286030954449e+00  ,1.982359726191e+00  
  4.202378831814e+01  ,1.197222585208e+00  ,1.982359845244e+00  
  4.202378832100e+01  ,9.465469418792e-01  ,1.982360083353e+00  
  4.202378832671e+01  ,2.372052366554e-01  ,1.982360559569e+00  
  4.202378833814e+01  ,-2.338707132367e-03  ,1.982361512002e+00  
  4.202378835915e+01  ,1.286840591661e-03  ,1.982363262640e+00  
  4.202378839254e+01  ,-9.151236342859e-04  ,1.982366044687e+00  
  4.202378844764e+01  ,5.987972359662e-04  ,1.982370636728e+00  
  4.202378855785e+01  ,-3.721429391135e-04  ,1.982379820810e+00  
  4.202378877827e+01  ,2.693341266991e-04  ,1.982398188974e+00  
  4.202378908290e+01  ,-2.373427025333e-04  ,1.982423575000e+00  
  4.202378946130e+01  ,2.287307287219e-04  ,1.982455108333e+00  
  4.202379047170e+01  ,-2.269826241559e-04  ,1.982539308334e+00  
  4.202379252553e+01  ,2.272267906847e-04  ,1.982710461084e+00  
  4.202379663320e+01  ,-2.271014311646e-04  ,1.983052766585e+00  
  4.202380484853e+01  ,2.269007259343e-04  ,1.983737377588e+00  
  4.202382127920e+01  ,-2.272898977651e-04  ,1.985106599593e+00  
  4.202382538686e+01  ,2.266180870834e-04  ,1.985448905094e+00  
  4.202383360219e+01  ,-2.273037589049e-04  ,1.986133516097e+00  
  4.202385003286e+01  ,2.264541535624e-04  ,1.987502738102e+00  
  4.202385414052e+01  ,-2.273139026556e-04  ,1.987845043603e+00  
  4.202386235586e+01  ,2.263022960562e-04  ,1.988529654606e+00  
  4.202387878652e+01  ,-2.273158033859e-04  ,1.989898876611e+00  
  4.202391164785e+01  ,2.260476273221e-04  ,1.992637320621e+00  
  4.202397737050e+01  ,-2.275063168469e-04  ,1.998114208642e+00  
  4.202408526845e+01  ,2.260279084538e-04  ,2.007105704411e+00  
  4.202430106435e+01  ,-2.257517992064e-04  ,2.025088695947e+00  
  4.202434372020e+01  ,2.278852832802e-04  ,2.028643350000e+00  
  4.202438999160e+01  ,-2.257301107136e-04  ,2.032499300000e+00  
  4.202443645140e+01  ,2.278661681459e-04  ,2.036370950000e+00  
  4.202446528390e+01  ,-2.257065116140e-04  ,2.038773658333e+00  
  4.202449408670e+01  ,2.278343740585e-04  ,2.041173891667e+00  
  4.202451056920e+01  ,-2.256738525830e-04  ,2.042547433334e+00  
  4.202452379950e+01  ,2.277765016458e-04  ,2.043649958333e+00  
  4.202453383250e+01  ,-2.256244938224e-04  ,2.044486041667e+00  
  4.202453927980e+01  ,2.276748294747e-04  ,2.044939983333e+00  
  4.202454379520e+01  ,-2.255279759567e-04  ,2.045316266667e+00  
  4.202454576110e+01  ,2.274586526170e-04  ,2.045480091667e+00  
  4.202454583130e+01  ,-2.219249993800e-04  ,2.045485941667e+00  
  4.202454583140e+01  ,-1.334519924399e-04  ,2.045485950000e+00  
  4.202454589649e+01  ,1.329127054674e-04  ,2.045491374023e+00  
  4.202454595777e+01  ,-1.281678860892e-04  ,2.045496481148e+00  
  4.202454605885e+01  ,1.286490184214e-04  ,2.045504904277e+00  
  4.202454626101e+01  ,-1.258097830288e-04  ,2.045521750537e+00  
  4.202454666532e+01  ,1.274814415950e-04  ,2.045555443056e+00  
  4.202454747394e+01  ,-1.252307853790e-04  ,2.045622828094e+00  
  4.202454909118e+01  ,1.271932371552e-04  ,2.045757598169e+00  
  4.202455232566e+01  ,-1.250869092786e-04  ,2.046027138320e+00  
  4.202455879462e+01  ,1.271217993875e-04  ,2.046566218622e+00  
  4.202455981540e+01  ,-1.249112382880e-04  ,2.046651283334e+00  
  4.202455982190e+01  ,1.062007228398e-04  ,2.046651825000e+00  
  4.202455982200e+01  ,6.509688031997e-05  ,2.046651833333e+00  
  4.202455982819e+01  ,-5.145453238953e-05  ,2.046652349224e+00  
  4.202455982920e+01  ,1.852116278833e-05  ,2.046652433333e+00  
  4.202455982991e+01  ,3.900231529963e-06  ,2.046652492857e+00  
  4.202455983134e+01  ,3.129471685170e-05  ,2.046652611911e+00  
  4.202455983305e+01  ,3.271589098119e-05  ,2.046652754264e+00  
  4.202455983577e+01  ,4.277289161436e-05  ,2.046652981103e+00  
  4.202455984122e+01  ,3.908984518830e-05  ,2.046653434781e+00  
  4.202455984600e+01  ,4.197831367847e-05  ,2.046653833333e+00  
  4.202455984620e+01  ,4.058445365729e-05  ,2.046653850000e+00  
  4.202455984630e+01  ,4.032783774122e-05  ,2.046653858333e+00  
  4.202455984776e+01  ,3.978660526371e-05  ,2.046653980368e+00  
  4.202455984943e+01  ,3.969637038637e-05  ,2.046654119197e+00  
  4.202455985276e+01  ,3.903568969932e-05  ,2.046654396855e+00  
  4.202455985943e+01  ,3.808560277818e-05  ,2.046654952172e+00  
  4.202455987275e+01  ,3.600965350259e-05  ,2.046656062805e+00  
  4.202455989941e+01  ,3.235256031076e-05  ,2.046658284071e+00  
  4.202455991650e+01  ,2.930111456223e-05  ,2.046659708334e+00  
  4.202455991840e+01  ,2.902635500490e-05  ,2.046659866667e+00  
  4.202455991850e+01  ,2.902348237122e-05  ,2.046659875000e+00  
  4.202455991860e+01  ,2.906122662516e-05  ,2.046659883334e+00  
  4.202455992490e+01  ,2.783754922042e-05  ,2.046660408334e+00  
  4.202455992561e+01  ,1.724357739796e-05  ,2.046660467858e+00  
  4.202455992704e+01  ,-1.457158194662e-06  ,2.046660586911e+00  
  4.202455992990e+01  ,-1.601488391145e-05  ,2.046660825020e+00  
  4.202455993561e+01  ,-2.083582770318e-05  ,2.046661301236e+00  
  4.202455994704e+01  ,-1.853529706608e-05  ,2.046662253669e+00  
  4.202455996449e+01  ,-3.383688789826e-06  ,2.046663707526e+00  
  4.202455999938e+01  ,-1.505891496922e-05  ,2.046666615239e+00  
  4.202456006917e+01  ,-1.431061858348e-05  ,2.046672430665e+00  
  4.202456020874e+01  ,-1.438288630652e-02  ,2.046684061518e+00  
  4.202456048788e+01  ,-2.333415359499e-02  ,2.046707323224e+00  
  4.202456069778e+01  ,9.376919176248e-03  ,2.046724815200e+00  
  4.202456096686e+01  ,5.248570663753e-02  ,2.046747238468e+00  
  4.202456129979e+01  ,1.044002800627e-01  ,2.046774982443e+00  
  4.202456196564e+01  ,2.016219158832e-01  ,2.046830470394e+00  
  4.202456329736e+01  ,3.763028099493e-01  ,2.046941446295e+00  
  4.202456596078e+01  ,6.631108178408e-01  ,2.047163398098e+00  
  4.202457128762e+01  ,1.058228911483e+00  ,2.047607301703e+00  
  4.202458194131e+01  ,1.441515652230e+00  ,2.048495108913e+00  
  4.202460324868e+01  ,1.621305599576e+00  ,2.050270723334e+00  
  4.202460857552e+01  ,1.619941943325e+00  ,2.050714626939e+00  
  4.202461922921e+01  ,1.619180215406e+00  ,2.051602434150e+00  
  4.202462189263e+01  ,1.619100929005e+00  ,2.051824385952e+00  
  4.202462721947e+01  ,1.619335182244e+00  ,2.052268289558e+00  
  4.202463787316e+01  ,1.619752603932e+00  ,2.053156096768e+00  
  4.202464053658e+01  ,1.620009337203e+00  ,2.053378048571e+00  
  4.202464586343e+01  ,1.620241302531e+00  ,2.053821952176e+00  
  4.202465651711e+01  ,1.621050072834e+00  ,2.054709759387e+00  
  4.202465918053e+01  ,1.621131047141e+00  ,2.054931711189e+00  
  4.202465984639e+01  ,1.621266441420e+00  ,2.054987199140e+00  
  4.202466117810e+01  ,1.621245226241e+00  ,2.055098175041e+00  
  4.202466384152e+01  ,1.621517101768e+00  ,2.055320126844e+00  
  4.202466392475e+01  ,1.621424329933e+00  ,2.055327062838e+00  
  4.202466409122e+01  ,1.621520357789e+00  ,2.055340934825e+00  
  4.202466413283e+01  ,1.621450999868e+00  ,2.055344402822e+00  
  4.202466421607e+01  ,1.621518225176e+00  ,2.055351338816e+00  
  4.202466421867e+01  ,1.621501812944e+00  ,2.055351555565e+00  
  4.202466421932e+01  ,1.621496102656e+00  ,2.055351609753e+00  
  4.202466422062e+01  ,1.621492909384e+00  ,2.055351718127e+00  
  4.202466422322e+01  ,1.621491190861e+00  ,2.055351934877e+00  
  4.202466422743e+01  ,1.621490409249e+00  ,2.055352285924e+00  
  4.202466423198e+01  ,1.621491125552e+00  ,2.055352665035e+00  
  4.202466424108e+01  ,1.621491422877e+00  ,2.055353423255e+00  
  4.202466425672e+01  ,1.621492898092e+00  ,2.055354726362e+00  
  4.202466426063e+01  ,1.621492793551e+00  ,2.055355052138e+00  
  4.202466426844e+01  ,1.621493568528e+00  ,2.055355703692e+00  
  4.202466427040e+01  ,1.621493393439e+00  ,2.055355866580e+00  
  4.202466427431e+01  ,1.621493894607e+00  ,2.055356192357e+00  
  4.202466428213e+01  ,1.621493784245e+00  ,2.055356843911e+00  
  4.202466429776e+01  ,1.621495105559e+00  ,2.055358147017e+00  
  4.202466431262e+01  ,1.621495719766e+00  ,2.055359384931e+00  
  4.202466433736e+01  ,1.621497603715e+00  ,2.055361447004e+00  
  4.202466438313e+01  ,1.621500366484e+00  ,2.055365261204e+00  
  4.202466439366e+01  ,1.621501195943e+00  ,2.055366138634e+00  
  4.202466439630e+01  ,1.621500785695e+00  ,2.055366357992e+00  
  4.202466439695e+01  ,1.621501218528e+00  ,2.055366412832e+00  
  4.202466439827e+01  ,1.621500948910e+00  ,2.055366522510e+00  
  4.202466440090e+01  ,1.621501629124e+00  ,2.055366741868e+00  
  4.202466440617e+01  ,1.621501418995e+00  ,2.055367180583e+00  
  4.202466440631e+01  ,1.621501808637e+00  ,2.055367192248e+00  
  4.202466440634e+01  ,1.621501468471e+00  ,2.055367195164e+00  
  4.202466440635e+01  ,1.621501758695e+00  ,2.055367195893e+00  
  4.202466440637e+01  ,1.621501495829e+00  ,2.055367197351e+00  
  4.202466440640e+01  ,1.621501765447e+00  ,2.055367200268e+00  
  4.202466440647e+01  ,1.621501508751e+00  ,2.055367206100e+00  
  4.202466440659e+01  ,1.621501787449e+00  ,2.055367215999e+00  
  4.202466440683e+01  ,1.621501549031e+00  ,2.055367235797e+00  
  4.202466440717e+01  ,1.621501853690e+00  ,2.055367263760e+00  
  4.202466440749e+01  ,1.621501637506e+00  ,2.055367290842e+00  
  4.202466440811e+01  ,1.621501983376e+00  ,2.055367342872e+00  
  4.202466440936e+01  ,1.621501867077e+00  ,2.055367446932e+00  
  4.202466441186e+01  ,1.621502415743e+00  ,2.055367655052e+00  
  4.202466441686e+01  ,1.621502707130e+00  ,2.055368071290e+00  
  4.202466442685e+01  ,1.621504066745e+00  ,2.055368903769e+00  
