  Time                 , V(VS)                , (V(MH:+)-V(MH:-))  / I(MH:+)
  2.088192323303e+00  ,1.294429471294e+00  ,2.447564494657e+04  
  2.098192323303e+00  ,1.251004213660e+00  ,2.441270754498e+04  
  2.108192323303e+00  ,8.943935081510e-01  ,2.433034749914e+04  
  2.118192323303e+00  ,9.019361751601e-01  ,2.424236312104e+04  
  2.128192323303e+00  ,1.136692532095e+00  ,2.416194744816e+04  
  2.138192323303e+00  ,9.499566012882e-01  ,2.408447612630e+04  
  2.148192323303e+00  ,1.187440767409e+00  ,2.400891286239e+04  
  2.158192323303e+00  ,1.052716285565e+00  ,2.393360247005e+04  
  2.168192323303e+00  ,1.195001741862e+00  ,2.386502638155e+04  
  2.178192323303e+00  ,1.039168776859e+00  ,2.379175254462e+04  
  2.188192323303e+00  ,7.378465528245e-01  ,2.369378817453e+04  
  2.189442323303e+00  ,7.570327543427e-01  ,2.368019961415e+04  
  2.191942323303e+00  ,1.012568060441e+00  ,2.365715445265e+04  
  2.196942323303e+00  ,8.942104337090e-01  ,2.361576168832e+04  
  2.204647792053e+00  ,8.542818979159e-01  ,2.354600372470e+04  
  2.214007167053e+00  ,8.090442033057e-01  ,2.345677736844e+04  
  2.224007167053e+00  ,9.907822018469e-01  ,2.336892459125e+04  
  2.234007167053e+00  ,7.548175535949e-01  ,2.327766888921e+04  
  2.244007167053e+00  ,1.292690264096e+00  ,2.319648163903e+04  
  2.254007167053e+00  ,1.215176545367e+00  ,2.312858323690e+04  
  2.264007167053e+00  ,1.259865016651e+00  ,2.306681695038e+04  
  2.274007167053e+00  ,7.260382513176e-01  ,2.298372016735e+04  
  2.275257167053e+00  ,1.098869352385e+00  ,2.297275939599e+04  
  2.277757167053e+00  ,1.201903648324e+00  ,2.295479174043e+04  
  2.282700917053e+00  ,7.062845190293e-01  ,2.290783665385e+04  
  2.289678260803e+00  ,8.015747660734e-01  ,2.283607785813e+04  
  2.299678260803e+00  ,1.245438750624e+00  ,2.275927639260e+04  
  2.309678260803e+00  ,1.160785128658e+00  ,2.269193798052e+04  
  2.319678260803e+00  ,8.629230115768e-01  ,2.261742005635e+04  
  2.329678260803e+00  ,7.437781647443e-01  ,2.252344394606e+04  
  2.339678260803e+00  ,1.045887608879e+00  ,2.243814204854e+04  
  2.349678260803e+00  ,8.876197537982e-01  ,2.236249183418e+04  
  2.359678260803e+00  ,1.271526858604e+00  ,2.230040197887e+04  
  2.369678260803e+00  ,8.315440522235e-01  ,2.222127086939e+04  
  2.370928260803e+00  ,1.108883524360e+00  ,2.221309258940e+04  
  2.373428260803e+00  ,1.185884634652e+00  ,2.219767698756e+04  
  2.378428260803e+00  ,1.103318061324e+00  ,2.216618456689e+04  
  2.385511073303e+00  ,1.289761073024e+00  ,2.212450200860e+04  
  2.395511073303e+00  ,1.261933757845e+00  ,2.207016999041e+04  
  2.405511073303e+00  ,8.074148407722e-01  ,2.199260656718e+04  
  2.406761073303e+00  ,1.269567962075e+00  ,2.198362043340e+04  
  2.409261073303e+00  ,1.140372328379e+00  ,2.196925384231e+04  
  2.413669667053e+00  ,9.230812732073e-01  ,2.193879331376e+04  
  2.420654042053e+00  ,7.025864153016e-01  ,2.187592062474e+04  
  2.421904042053e+00  ,1.293990092634e+00  ,2.186610382234e+04  
  2.424404042053e+00  ,8.809192292222e-01  ,2.184955041749e+04  
  2.424886854553e+00  ,9.271455258190e-01  ,2.184595937618e+04  
  2.425852479553e+00  ,1.070492813880e+00  ,2.183932706323e+04  
  2.427783729553e+00  ,7.177449790965e-01  ,2.182240518712e+04  
  2.428103846741e+00  ,7.787819980485e-01  ,2.181947950300e+04  
  2.428744081116e+00  ,7.636966640303e-01  ,2.181353805007e+04  
  2.430024549866e+00  ,7.545429419320e-01  ,2.180148402778e+04  
  2.432520643616e+00  ,1.044551165453e+00  ,2.178137506732e+04  
  2.437512831116e+00  ,1.188612443837e+00  ,2.175059973919e+04  
  2.445154237366e+00  ,1.007460283510e+00  ,2.170262919647e+04  
  2.455154237366e+00  ,8.162939512076e-01  ,2.162513645236e+04  
  2.465154237366e+00  ,8.388304150138e-01  ,2.154084682694e+04  
  2.475154237366e+00  ,7.904438400018e-01  ,2.145552186888e+04  
  2.485154237366e+00  ,1.279563826607e+00  ,2.138583885460e+04  
  2.495154237366e+00  ,8.750425396350e-01  ,2.132134485591e+04  
  2.496404237366e+00  ,7.732714573452e-01  ,2.131048458428e+04  
  2.498904237366e+00  ,7.994877174350e-01  ,2.128896211548e+04  
  2.503904237366e+00  ,1.211661516081e+00  ,2.125401523014e+04  
  2.513904237366e+00  ,9.124995704616e-01  ,2.119033013349e+04  
  2.523904237366e+00  ,1.066849632484e+00  ,2.112293017280e+04  
  2.533904237366e+00  ,1.125726373021e+00  ,2.106201331193e+04  
  2.543904237366e+00  ,1.206169282822e+00  ,2.100653231076e+04  
  2.553904237366e+00  ,1.023991905620e+00  ,2.094819720981e+04  
  2.563904237366e+00  ,1.001382212037e+00  ,2.088417428190e+04  
  2.573904237366e+00  ,1.252047737979e+00  ,2.082661572947e+04  
  2.583904237366e+00  ,1.226014552331e+00  ,2.077568287529e+04  
  2.593904237366e+00  ,1.001766668365e+00  ,2.071620991829e+04  
  2.603904237366e+00  ,8.542269755833e-01  ,2.064651363909e+04  
  2.613904237366e+00  ,8.411920753152e-01  ,2.057046217695e+04  
  2.623904237366e+00  ,1.098759507719e+00  ,2.050390678307e+04  
  2.633904237366e+00  ,1.016540775832e+00  ,2.044491490752e+04  
  2.643904237366e+00  ,8.528173023802e-01  ,2.037718415565e+04  
  2.653904237366e+00  ,8.912263203050e-01  ,2.030784609566e+04  
  2.663904237366e+00  ,8.873085272469e-01  ,2.023774044532e+04  
  2.673904237366e+00  ,1.006471681524e+00  ,2.017239742363e+04  
  2.683904237366e+00  ,1.102164692340e+00  ,2.011477895989e+04  
  2.693904237366e+00  ,1.028879993220e+00  ,2.005817902440e+04  
  2.703904237366e+00  ,9.866081045701e-01  ,1.999837123611e+04  
  2.713904237366e+00  ,1.061796777886e+00  ,1.993984563155e+04  
  2.723904237366e+00  ,8.057488633503e-01  ,1.987405473475e+04  
  2.733904237366e+00  ,7.218824614849e-01  ,1.979377425633e+04  
  2.743904237366e+00  ,1.260762081417e+00  ,1.973656458716e+04  
  2.753904237366e+00  ,1.088965025074e+00  ,1.968710686346e+04  
  2.763904237366e+00  ,8.479109073354e-01  ,1.962556151830e+04  
  2.773904237366e+00  ,1.205089143614e+00  ,1.957355297342e+04  
  2.783904237366e+00  ,1.039058932194e+00  ,1.952232819633e+04  
  2.793904237366e+00  ,8.976888481064e-01  ,1.946245399868e+04  
  2.803904237366e+00  ,9.081423987428e-01  ,1.940027599485e+04  
  2.813904237366e+00  ,1.014893105854e+00  ,1.934075569982e+04  
  2.823904237366e+00  ,8.893223461085e-01  ,1.928086638924e+04  
  2.833904237366e+00  ,9.547348442235e-01  ,1.921938163303e+04  
  2.843904237366e+00  ,1.174167870366e+00  ,1.916656057773e+04  
  2.853904237366e+00  ,1.123401327608e+00  ,1.911878705900e+04  
  2.863904237366e+00  ,7.884666360285e-01  ,1.905853377636e+04  
  2.865154237366e+00  ,1.023827138622e+00  ,1.905069314145e+04  
  2.867654237366e+00  ,1.168858711549e+00  ,1.903818395679e+04  
  2.872654237366e+00  ,1.007698280285e+00  ,1.901187010302e+04  
  2.882654237366e+00  ,1.007643357952e+00  ,1.895764544718e+04  
  2.892654237366e+00  ,1.143521208780e+00  ,1.890714675735e+04  
  2.902654237366e+00  ,9.739576606301e-01  ,1.885328492882e+04  
  2.912654237366e+00  ,9.321800729731e-01  ,1.879652225688e+04  
  2.922654237366e+00  ,7.179829758710e-01  ,1.872899754894e+04  
  2.932654237366e+00  ,8.534763703712e-01  ,1.866444258276e+04  
  2.942654237366e+00  ,8.467209234626e-01  ,1.860079427128e+04  
  2.952654237366e+00  ,9.328574484084e-01  ,1.854099251617e+04  
  2.962654237366e+00  ,1.180648705612e+00  ,1.849109761607e+04  
  2.972654237366e+00  ,7.064126711387e-01  ,1.843138249087e+04  
  2.973904237366e+00  ,7.103304641968e-01  ,1.842190450034e+04  
  2.976404237366e+00  ,8.570280145454e-01  ,1.840515841892e+04  
  2.981404237366e+00  ,9.306422476606e-01  ,1.837599991287e+04  
  2.991132362366e+00  ,1.187202770634e+00  ,1.832836547868e+04  
  3.001132362366e+00  ,1.028495536892e+00  ,1.827921124841e+04  
  3.011132362366e+00  ,1.041182595721e+00  ,1.823059630591e+04  
  3.021132362366e+00  ,9.847773601504e-01  ,1.818087636954e+04  
  3.031132362366e+00  ,9.357317171473e-01  ,1.812845843492e+04  
  3.041132362366e+00  ,1.057714217830e+00  ,1.807822851892e+04  
  3.051132362366e+00  ,7.071266614623e-01  ,1.801858558253e+04  
  3.052382362366e+00  ,1.292104425881e+00  ,1.801170941874e+04  
  3.054882362366e+00  ,1.245054294296e+00  ,1.800219106452e+04  
  3.059197206116e+00  ,1.171421753736e+00  ,1.798489183198e+04  
  3.066047206116e+00  ,7.311643356927e-01  ,1.794699171324e+04  
  3.076047206116e+00  ,1.053228894002e+00  ,1.788936455387e+04  
  3.086047206116e+00  ,9.316491570914e-01  ,1.784028343612e+04  
  3.096047206116e+00  ,7.177815939849e-01  ,1.777766020792e+04  
  3.106047206116e+00  ,1.128783716202e+00  ,1.772207006179e+04  
  3.116047206116e+00  ,7.876794159281e-01  ,1.767035808473e+04  
  3.117297206116e+00  ,1.024138365173e+00  ,1.766450925136e+04  
  3.119797206116e+00  ,9.616184432415e-01  ,1.765244118589e+04  
  3.124797206116e+00  ,8.390134894558e-01  ,1.762562974848e+04  
  3.131136268616e+00  ,1.213748564719e+00  ,1.759544192306e+04  
  3.141136268616e+00  ,7.398786791304e-01  ,1.754385523290e+04  
  3.142386268616e+00  ,1.261018385635e+00  ,1.753751251483e+04  
  3.144886268616e+00  ,8.404414701031e-01  ,1.752400188960e+04  
  3.145396131897e+00  ,9.648954757527e-01  ,1.752149064043e+04  
  3.146415858459e+00  ,1.079408539203e+00  ,1.751685913061e+04  
  3.148455311584e+00  ,1.187788608848e+00  ,1.750857190805e+04  
  3.152534217834e+00  ,9.934367812555e-01  ,1.749119753345e+04  
  3.160692030334e+00  ,1.223689506918e+00  ,1.745703424408e+04  
  3.169079530334e+00  ,1.172684967386e+00  ,1.742370465849e+04  
  3.179079530334e+00  ,9.620761293464e-01  ,1.738053019401e+04  
  3.189079530334e+00  ,7.173056004357e-01  ,1.732383856759e+04  
  3.190329530334e+00  ,9.678795891568e-01  ,1.731679022161e+04  
  3.192829530334e+00  ,7.917253610956e-01  ,1.730359474832e+04  
  3.193454530334e+00  ,1.274419434787e+00  ,1.730067257354e+04  
  3.194704530334e+00  ,1.042537346591e+00  ,1.729510311713e+04  
  3.196062147522e+00  ,7.642275799120e-01  ,1.728760253773e+04  
  3.198458631897e+00  ,1.083051720599e+00  ,1.727535124620e+04  
  3.201625038147e+00  ,1.054327340654e+00  ,1.726090516763e+04  
  3.204811366272e+00  ,1.098503203501e+00  ,1.724743746158e+04  
  3.211184022522e+00  ,9.118405024705e-01  ,1.721771492589e+04  
  3.221184022522e+00  ,8.464646192439e-01  ,1.716682926667e+04  
  3.231184022522e+00  ,7.824984092204e-01  ,1.711111128759e+04  
  3.241184022522e+00  ,1.264734796807e+00  ,1.706511025677e+04  
  3.251184022522e+00  ,7.171042185496e-01  ,1.701655030185e+04  
  3.252434022522e+00  ,9.095520719459e-01  ,1.700957846689e+04  
  3.254934022522e+00  ,1.051086923031e+00  ,1.699781888734e+04  
  3.259934022522e+00  ,8.800038570123e-01  ,1.697503359089e+04  
  3.269934022522e+00  ,9.230629657631e-01  ,1.692652668676e+04  
  3.279934022522e+00  ,1.033713158488e+00  ,1.688232614295e+04  
  3.289934022522e+00  ,7.951122382720e-01  ,1.683104573851e+04  
  3.299934022522e+00  ,8.919952329612e-01  ,1.677966798690e+04  
  3.309934022522e+00  ,7.752303538743e-01  ,1.672790977168e+04  
  3.319934022522e+00  ,1.153022772319e+00  ,1.668683106182e+04  
  3.329934022522e+00  ,9.890613020924e-01  ,1.664516175738e+04  
  3.339934022522e+00  ,1.116133272262e+00  ,1.660687107293e+04  
  3.349934022522e+00  ,1.097953980175e+00  ,1.656940221958e+04  
  3.359934022522e+00  ,7.578382818874e-01  ,1.652317852062e+04  
  3.361184022522e+00  ,7.667906220996e-01  ,1.651629355680e+04  
  3.363684022522e+00  ,7.954417722675e-01  ,1.650292090832e+04  
  3.368684022522e+00  ,1.195477735411e+00  ,1.648220579629e+04  
  3.378684022522e+00  ,1.042097967930e+00  ,1.644253159750e+04  
  3.388684022522e+00  ,7.461215176014e-01  ,1.639242690294e+04  
  3.389934022522e+00  ,7.532248059498e-01  ,1.638555049142e+04  
  3.392434022522e+00  ,1.119245537776e+00  ,1.637429879165e+04  
  3.397434022522e+00  ,9.325462218570e-01  ,1.635475284594e+04  
  3.404404335022e+00  ,1.031333190743e+00  ,1.632644272412e+04  
  3.412826210022e+00  ,9.996430048382e-01  ,1.629288894071e+04  
  3.422826210022e+00  ,9.589089415004e-01  ,1.625267274118e+04  
  3.432826210022e+00  ,1.013666507093e+00  ,1.621298501661e+04  
  3.442826210022e+00  ,9.765023953735e-01  ,1.617394189242e+04  
  3.452826210022e+00  ,1.232495387577e+00  ,1.614045852340e+04  
  3.462826210022e+00  ,1.153187539316e+00  ,1.610869849746e+04  
  3.472826210022e+00  ,1.057714217830e+00  ,1.607436161740e+04  
  3.482826210022e+00  ,1.045759456770e+00  ,1.603884874131e+04  
  3.492826210022e+00  ,7.731616126801e-01  ,1.599578490809e+04  
  3.494076210022e+00  ,7.178731312058e-01  ,1.598926164014e+04  
  3.496576210022e+00  ,1.287490949944e+00  ,1.597889344111e+04  
  3.501576210022e+00  ,9.530688668016e-01  ,1.596189794085e+04  
  3.507873866272e+00  ,8.580349239762e-01  ,1.593556468644e+04  
  3.515833241272e+00  ,1.062126311882e+00  ,1.590588907775e+04  
  3.525833241272e+00  ,9.221842084417e-01  ,1.586665817260e+04  
  3.535833241272e+00  ,7.366382615075e-01  ,1.582081959482e+04  
  3.545833241272e+00  ,9.743970392908e-01  ,1.577643527180e+04  
  3.555833241272e+00  ,7.241708920095e-01  ,1.573194629685e+04  
  3.557083241272e+00  ,1.222041836940e+00  ,1.572690479984e+04  
  3.559583241272e+00  ,1.235900572197e+00  ,1.571858165097e+04  
  3.564071522522e+00  ,1.166259054473e+00  ,1.570443222751e+04  
  3.569119960022e+00  ,1.117048644472e+00  ,1.568874387188e+04  
  3.579119960022e+00  ,9.666529903956e-01  ,1.565438430699e+04  
  3.589119960022e+00  ,1.029813672874e+00  ,1.561875848004e+04  
  3.599119960022e+00  ,7.515588285279e-01  ,1.557751264423e+04  
  3.600369960022e+00  ,9.774726899159e-01  ,1.557294022989e+04  
  3.602869960022e+00  ,8.726625718894e-01  ,1.556317779439e+04  
  3.607736366272e+00  ,8.155433459956e-01  ,1.554279500383e+04  
  3.613854335022e+00  ,8.873451421352e-01  ,1.551727099338e+04  
  3.623854335022e+00  ,7.138271860384e-01  ,1.547234904259e+04  
  3.633854335022e+00  ,9.796146608869e-01  ,1.542972971597e+04  
  3.643854335022e+00  ,1.034097614816e+00  ,1.539578127761e+04  
  3.653854335022e+00  ,7.519249774118e-01  ,1.535357424772e+04  
  3.655104335022e+00  ,8.708135200256e-01  ,1.534821479241e+04  
  3.657604335022e+00  ,1.279252600055e+00  ,1.534005327591e+04  
  3.662604335022e+00  ,1.292452267321e+00  ,1.532589462417e+04  
  3.670449647522e+00  ,7.953685424907e-01  ,1.529899126265e+04  
  3.671699647522e+00  ,1.057750832719e+00  ,1.529432508204e+04  
  3.674199647522e+00  ,1.234362746885e+00  ,1.528660030601e+04  
  3.679199647522e+00  ,1.259169333771e+00  ,1.527346172460e+04  
  3.684806678772e+00  ,1.158496698133e+00  ,1.525797398176e+04  
  3.694806678772e+00  ,1.125396839026e+00  ,1.522946257221e+04  
  3.704806678772e+00  ,7.723011628028e-01  ,1.519308469852e+04  
  3.706056678772e+00  ,9.713213886658e-01  ,1.518823369017e+04  
  3.708556678772e+00  ,7.720082436957e-01  ,1.517782383809e+04  
  3.709151405334e+00  ,9.882374671036e-01  ,1.517576603273e+04  
  3.710340858459e+00  ,7.732531499010e-01  ,1.517102764193e+04  
  3.710551698303e+00  ,1.298548646239e+00  ,1.517046207570e+04  
  3.710973377991e+00  ,9.483638536430e-01  ,1.516914243706e+04  
  3.711365272522e+00  ,1.276378331316e+00  ,1.516807681502e+04  
  3.711816053772e+00  ,8.793997113539e-01  ,1.516655200843e+04  
  3.711891212463e+00  ,9.199690076939e-01  ,1.516628420064e+04  
  3.712041529846e+00  ,1.097624446179e+00  ,1.516580221819e+04  
  3.712342164612e+00  ,1.103299753880e+00  ,1.516488810071e+04  
  3.712936207581e+00  ,1.275536188883e+00  ,1.516326964274e+04  
  3.713498316956e+00  ,1.074062765498e+00  ,1.516162842595e+04  
  3.714622535706e+00  ,7.829011729927e-01  ,1.515743480606e+04  
  3.714862403870e+00  ,9.015334113877e-01  ,1.515648226603e+04  
  3.715342140198e+00  ,1.205125758503e+00  ,1.515496202457e+04  
  3.716301612854e+00  ,9.688498836992e-01  ,1.515206853283e+04  
  3.717345753479e+00  ,1.159741604339e+00  ,1.514908447422e+04  
  3.718548878479e+00  ,1.116389576481e+00  ,1.514562127994e+04  
  3.720583644104e+00  ,8.517188557284e-01  ,1.513851901121e+04  
  3.721092335510e+00  ,1.219314027755e+00  ,1.513686319729e+04  
  3.722109718323e+00  ,1.045210233444e+00  ,1.513395839975e+04  
  3.723400929260e+00  ,7.860683608388e-01  ,1.512913465737e+04  
  3.725941944885e+00  ,7.627446769321e-01  ,1.511820581693e+04  
  3.730968507385e+00  ,9.721269162104e-01  ,1.509885158731e+04  
  3.735602101135e+00  ,1.015112795184e+00  ,1.508315495992e+04  
  3.744869288635e+00  ,7.038313215069e-01  ,1.504663756382e+04  
  3.746119288635e+00  ,7.530966538404e-01  ,1.504095345934e+04  
  3.748619288635e+00  ,8.500528783064e-01  ,1.503073014412e+04  
  3.753619288635e+00  ,7.468721228135e-01  ,1.500941041529e+04  
  3.763619288635e+00  ,9.757334827172e-01  ,1.497132070467e+04  
  3.773619288635e+00  ,1.183541281795e+00  ,1.494209155798e+04  
  3.783619288635e+00  ,1.019140432908e+00  ,1.491201591130e+04  
  3.793619288635e+00  ,1.207029732699e+00  ,1.488413430258e+04  
  3.803619288635e+00  ,1.043416103913e+00  ,1.485680021488e+04  
  3.813619288635e+00  ,9.816834020811e-01  ,1.482685813199e+04  
  3.823619288635e+00  ,1.181582385266e+00  ,1.479852781690e+04  
  3.833619288635e+00  ,9.675134402729e-01  ,1.477013105205e+04  
  3.843619288635e+00  ,1.263434968269e+00  ,1.474274481777e+04  
  3.853619288635e+00  ,1.082667264270e+00  ,1.471530976010e+04  
  3.863619288635e+00  ,7.995060248792e-01  ,1.468080661652e+04  
  3.873619288635e+00  ,1.138413431850e+00  ,1.464895450377e+04  
  3.883619288635e+00  ,7.158959272326e-01  ,1.461491097680e+04  
  3.884869288635e+00  ,1.087701811425e+00  ,1.461147319887e+04  
  3.887369288635e+00  ,1.082154655833e+00  ,1.460469704234e+04  
  3.891688038635e+00  ,9.916060368358e-01  ,1.459236932283e+04  
  3.897159913635e+00  ,1.168657329663e+00  ,1.457758494658e+04  
  3.907159913635e+00  ,1.270208722622e+00  ,1.455411560388e+04  
  3.917159913635e+00  ,7.203446361724e-01  ,1.451876129262e+04  
  3.918409913635e+00  ,7.193743416300e-01  ,1.451359588350e+04  
  3.920909913635e+00  ,1.010407782026e+00  ,1.450488385953e+04  
  3.925909913635e+00  ,1.116975414695e+00  ,1.449146512366e+04  
  3.932983351135e+00  ,8.245689159846e-01  ,1.447007098646e+04  
  3.934233351135e+00  ,7.848966844102e-01  ,1.446554401103e+04  
  3.936733351135e+00  ,1.032395022506e+00  ,1.445781136047e+04  
  3.941733351135e+00  ,7.758528069770e-01  ,1.444162457179e+04  
  3.942636964416e+00  ,1.269586269519e+00  ,1.443894404794e+04  
  3.944444190979e+00  ,1.239415601483e+00  ,1.443437871892e+04  
  3.947176612854e+00  ,1.077852406447e+00  ,1.442735634109e+04  
  3.950907862854e+00  ,8.339789423017e-01  ,1.441611136726e+04  
  3.951840675354e+00  ,1.098448281168e+00  ,1.441332589634e+04  
  3.953706300354e+00  ,1.288809085926e+00  ,1.440896646286e+04  
  3.957437550354e+00  ,1.133378884695e+00  ,1.440042336489e+04  
  3.962395362854e+00  ,9.218729818903e-01  ,1.438666428211e+04  
  3.969920362854e+00  ,9.825072370700e-01  ,1.436550381654e+04  
  3.979920362854e+00  ,1.045649612105e+00  ,1.433852887354e+04  
  3.989920362854e+00  ,1.251388669988e+00  ,1.431458332582e+04  
  3.999920362854e+00  ,1.156720876046e+00  ,1.429212415787e+04  
  4.009920362854e+00  ,1.047992964962e+00  ,1.426752702539e+04  
  4.019920362854e+00  ,1.127337428111e+00  ,1.424349564149e+04  
  4.029920362854e+00  ,8.057671707945e-01  ,1.421459068426e+04  
  4.031170362854e+00  ,9.438419149264e-01  ,1.421067093992e+04  
  4.033670362854e+00  ,1.102823760331e+00  ,1.420392111267e+04  
  4.038670362854e+00  ,1.043123184805e+00  ,1.419151567085e+04  
  4.048670362854e+00  ,7.318234036838e-01  ,1.416002521733e+04  
  4.049920362854e+00  ,1.080964671960e+00  ,1.415615830190e+04  
  4.052420362854e+00  ,8.638017688982e-01  ,1.414923599658e+04  
  4.053045362854e+00  ,9.600806179290e-01  ,1.414739949220e+04  
  4.054295362854e+00  ,9.824889296258e-01  ,1.414391036700e+04  
  4.056795362854e+00  ,8.809009217780e-01  ,1.413657253841e+04  
  4.061795362854e+00  ,8.033688956047e-01  ,1.412063064217e+04  
  4.071746925354e+00  ,9.394298208750e-01  ,1.409008543700e+04  
  4.081746925354e+00  ,1.251773126316e+00  ,1.406626596199e+04  
  4.091746925354e+00  ,7.597971784164e-01  ,1.403508886546e+04  
  4.092996925354e+00  ,7.560258449119e-01  ,1.403075810556e+04  
  4.095496925354e+00  ,8.282487122681e-01  ,1.402242980306e+04  
  4.100496925354e+00  ,1.179898100399e+00  ,1.400917994315e+04  
  4.110496925354e+00  ,1.187312615299e+00  ,1.398790816031e+04  
  4.120496925354e+00  ,7.744431337738e-01  ,1.396057489252e+04  
  4.121746925354e+00  ,1.063938748857e+00  ,1.395699818063e+04  
  4.124246925354e+00  ,1.148610678267e+00  ,1.395088204998e+04  
  4.128427394104e+00  ,8.215298802479e-01  ,1.393892240201e+04  
  4.129450050354e+00  ,9.905625125166e-01  ,1.393602258323e+04  
  4.131495362854e+00  ,1.127538809997e+00  ,1.393116746445e+04  
  4.135585987854e+00  ,1.030106591982e+00  ,1.392133158930e+04  
  4.143767237854e+00  ,1.020147342339e+00  ,1.390142990372e+04  
  4.153767237854e+00  ,9.417731737322e-01  ,1.387600900777e+04  
  4.163767237854e+00  ,1.247104728046e+00  ,1.385459608366e+04  
  4.173767237854e+00  ,1.183998967900e+00  ,1.383384759717e+04  
  4.183767237854e+00  ,7.229626006925e-01  ,1.380374615112e+04  
  4.185017237854e+00  ,7.078589592302e-01  ,1.379933216708e+04  
  4.187517237854e+00  ,8.378051981388e-01  ,1.379139341175e+04  
  4.192517237854e+00  ,9.761179390453e-01  ,1.377782798222e+04  
  4.202315675354e+00  ,1.064378127518e+00  ,1.375467893381e+04  
  4.212315675354e+00  ,1.125708065577e+00  ,1.373279501985e+04  
  4.222315675354e+00  ,7.551104727021e-01  ,1.370613936706e+04  
  4.223565675354e+00  ,1.237053941182e+00  ,1.370293725505e+04  
  4.226065675354e+00  ,1.275133425111e+00  ,1.369830742132e+04  
  4.230565675354e+00  ,8.178134690760e-01  ,1.368699208654e+04  
  4.238479737854e+00  ,1.289010467812e+00  ,1.366828312816e+04  
  4.248479737854e+00  ,8.690926202711e-01  ,1.364576098402e+04  
  4.249729737854e+00  ,7.437598573001e-01  ,1.364184550499e+04  
  4.250042237854e+00  ,8.127423070335e-01  ,1.364091913288e+04  
  4.250667237854e+00  ,1.127392350443e+00  ,1.363936255360e+04  
  4.251917237854e+00  ,9.322899176383e-01  ,1.363651616718e+04  
  4.253717237854e+00  ,7.061563669199e-01  ,1.363117705552e+04  
  4.253930152893e+00  ,9.211589915667e-01  ,1.363062497609e+04  
  4.254355982971e+00  ,1.056377774404e+00  ,1.362961583199e+04  
  4.255207643127e+00  ,9.330405228504e-01  ,1.362761751339e+04  
  4.256225807190e+00  ,1.189308126717e+00  ,1.362550513954e+04  
  4.258262135315e+00  ,1.261750683403e+00  ,1.362170831165e+04  
  4.261269166565e+00  ,9.199690076939e-01  ,1.361518388844e+04  
  4.261906568909e+00  ,8.948145793675e-01  ,1.361356030403e+04  
  4.263181373596e+00  ,1.054180881100e+00  ,1.361059048351e+04  
  4.265730982971e+00  ,1.198992764697e+00  ,1.360538771395e+04  
  4.270400514221e+00  ,1.066575020822e+00  ,1.359594587865e+04  
  4.279739576721e+00  ,9.440982191452e-01  ,1.357473116296e+04  
  4.289739576721e+00  ,8.118269348236e-01  ,1.354825180178e+04  
  4.299739576721e+00  ,7.859219012852e-01  ,1.351926518360e+04  
  4.309739576721e+00  ,9.984530209654e-01  ,1.349335455063e+04  
  4.319739576721e+00  ,1.256551369251e+00  ,1.347344054582e+04  
  4.329739576721e+00  ,7.932814938523e-01  ,1.345049130496e+04  
  4.330989576721e+00  ,1.143704283222e+00  ,1.344750113585e+04  
  4.333489576721e+00  ,1.296388367823e+00  ,1.344261617811e+04  
  4.338489576721e+00  ,9.587807893910e-01  ,1.343180155807e+04  
  4.339451979065e+00  ,1.191797939127e+00  ,1.342981638444e+04  
  4.341376783752e+00  ,1.174167870366e+00  ,1.342628914684e+04  
  4.344899830627e+00  ,7.402997503469e-01  ,1.341722969607e+04  
  4.351945924377e+00  ,8.351140038419e-01  ,1.339712230226e+04  
  4.361945924377e+00  ,1.074062765498e+00  ,1.337384082125e+04  
  4.371945924377e+00  ,1.179312262185e+00  ,1.335406658321e+04  
  4.381945924377e+00  ,1.118751236782e+00  ,1.333559366919e+04  
  4.391945924377e+00  ,1.068826836458e+00  ,1.331622290481e+04  
  4.401945924377e+00  ,1.211331982085e+00  ,1.329772478101e+04  
  4.411945924377e+00  ,8.124127730379e-01  ,1.327592508361e+04  
  4.413195924377e+00  ,1.109432747686e+00  ,1.327309762070e+04  
  4.415695924377e+00  ,1.272295771260e+00  ,1.326841072879e+04  
  4.420695924377e+00  ,1.085266921346e+00  ,1.325892174808e+04  
  4.429320924377e+00  ,1.204173771404e+00  ,1.324332576003e+04  
  4.439320924377e+00  ,1.086456905219e+00  ,1.322534406627e+04  
  4.449320924377e+00  ,1.285788357634e+00  ,1.320887678612e+04  
  4.459320924377e+00  ,9.590920159423e-01  ,1.318910150238e+04  
  4.469320924377e+00  ,7.957713062631e-01  ,1.316509016580e+04  
  4.479320924377e+00  ,1.205345447833e+00  ,1.314377075483e+04  
  4.489320924377e+00  ,8.514442440654e-01  ,1.312356059190e+04  
  4.490570924377e+00  ,9.605383040339e-01  ,1.312075156729e+04  
  4.493070924377e+00  ,7.884117136960e-01  ,1.311461197275e+04  
  4.493695924377e+00  ,1.134111182463e+00  ,1.311344519062e+04  
  4.494945924377e+00  ,1.110567809226e+00  ,1.311117489731e+04  
  4.496628736877e+00  ,1.286850189397e+00  ,1.310843295007e+04  
  4.498454322815e+00  ,1.290200451685e+00  ,1.310559468262e+04  
  4.502105494690e+00  ,1.035434058243e+00  ,1.309912524312e+04  
  4.509407838440e+00  ,1.178012433647e+00  ,1.308605967065e+04  
