  Time                 , V(VN)                , (V(MS:+)-V(MS:-)) / I(MS:+), V(VS)                , (V(MH:+)-V(MH:-)) / I(MH:+)
  2.602036586750e+01  ,5.294492544650e-05  ,9.764308346604e+04  ,2.036586750000e+00  ,4.966704674756e+04  
  2.602043567951e+01  ,-2.036753995149e-05  ,9.764317982248e+04  ,2.043567951172e+00  ,4.966705150612e+04  
  2.602044618680e+01  ,5.294557307067e-05  ,9.764319431579e+04  ,2.044618680000e+00  ,4.966705219983e+04  
  2.602044991380e+01  ,-3.589544090588e-05  ,9.764319948647e+04  ,2.044991380000e+00  ,4.966705211169e+04  
  2.602045404630e+01  ,5.295100364577e-05  ,9.764320519686e+04  ,2.045404630000e+00  ,4.966705196824e+04  
  2.602045576960e+01  ,-4.876461601455e-05  ,9.764320758200e+04  ,2.045576960000e+00  ,4.966705071314e+04  
  2.602045583460e+01  ,5.617622970178e-05  ,9.764320767193e+04  ,2.045583460000e+00  ,4.966705059883e+04  
  2.602045583470e+01  ,3.132895288260e-05  ,9.764320767207e+04  ,2.045583470000e+00  ,4.966705059865e+04  
  2.602045589768e+01  ,-2.345414212890e-05  ,9.764320775920e+04  ,2.045589767827e+00  ,4.966705048039e+04  
  2.602045595567e+01  ,3.038312694947e-05  ,9.764320783942e+04  ,2.045595566762e+00  ,4.966705036550e+04  
  2.602045605310e+01  ,-2.334093443146e-05  ,9.764320797421e+04  ,2.045605309738e+00  ,4.966705015892e+04  
  2.602045624796e+01  ,2.945445809566e-05  ,9.764320824379e+04  ,2.045624795688e+00  ,4.966704969116e+04  
  2.602045663768e+01  ,-2.422730929652e-05  ,9.764320878295e+04  ,2.045663767589e+00  ,4.966704848756e+04  
  2.602045741711e+01  ,2.807222479007e-05  ,9.764320986129e+04  ,2.045741711391e+00  ,4.966704480230e+04  
  2.602045897599e+01  ,-2.535085904576e-05  ,9.764321201806e+04  ,2.045897598995e+00  ,4.966703098525e+04  
  2.602046209374e+01  ,2.752803888306e-05  ,9.764321633206e+04  ,2.046209374202e+00  ,4.966699375215e+04  
  2.602046819240e+01  ,-2.538936119123e-05  ,9.764322477261e+04  ,2.046819240000e+00  ,4.966691717740e+04  
  2.602046821770e+01  ,2.684602766578e-05  ,9.764322480763e+04  ,2.046821770000e+00  ,4.966691686249e+04  
  2.602046821780e+01  ,1.460689068811e-05  ,9.764322480776e+04  ,2.046821780000e+00  ,4.966691686132e+04  
  2.602046822500e+01  ,-1.120792136255e-05  ,9.764322481773e+04  ,2.046822500000e+00  ,4.966691677439e+04  
  2.602046822571e+01  ,1.564323440206e-05  ,9.764322481872e+04  ,2.046822571429e+00  ,4.966691676554e+04  
  2.602046822714e+01  ,2.393659064204e-05  ,9.764322482070e+04  ,2.046822714294e+00  ,4.966691674785e+04  
  2.602046823000e+01  ,4.099194220331e-05  ,9.764322482465e+04  ,2.046823000024e+00  ,4.966691671264e+04  
  2.602046823311e+01  ,3.925795445170e-05  ,9.764322482896e+04  ,2.046823311272e+00  ,4.966691667438e+04  
  2.602046823934e+01  ,4.234218997823e-05  ,9.764322483758e+04  ,2.046823933767e+00  ,4.966691659788e+04  
  2.602046824190e+01  ,3.899243012029e-05  ,9.764322484112e+04  ,2.046824190000e+00  ,4.966691656639e+04  
  2.602046824200e+01  ,3.948052524905e-05  ,9.764322484126e+04  ,2.046824200000e+00  ,4.966691656516e+04  
  2.602046824210e+01  ,3.989488944711e-05  ,9.764322484140e+04  ,2.046824210000e+00  ,4.966691656393e+04  
  2.602046824368e+01  ,4.008615586315e-05  ,9.764322484359e+04  ,2.046824367990e+00  ,4.966691654452e+04  
  2.602046824545e+01  ,3.950999986557e-05  ,9.764322484604e+04  ,2.046824544997e+00  ,4.966691652277e+04  
  2.602046824899e+01  ,3.911434102122e-05  ,9.764322485094e+04  ,2.046824899011e+00  ,4.966691647926e+04  
  2.602046825607e+01  ,3.786084263169e-05  ,9.764322486074e+04  ,2.046825607040e+00  ,4.966691639224e+04  
  2.602046827023e+01  ,3.588334015348e-05  ,9.764322488034e+04  ,2.046827023097e+00  ,4.966691621820e+04  
  2.602046829855e+01  ,3.167687049555e-05  ,9.764322491954e+04  ,2.046829855212e+00  ,4.966691587009e+04  
  2.602046831280e+01  ,2.931671621020e-05  ,9.764322493926e+04  ,2.046831280000e+00  ,4.966691569495e+04  
  2.602046831430e+01  ,2.899715420490e-05  ,9.764322494134e+04  ,2.046831430000e+00  ,4.966691567651e+04  
  2.602046831440e+01  ,2.891365056357e-05  ,9.764322494148e+04  ,2.046831440000e+00  ,4.966691567528e+04  
  2.602046831450e+01  ,2.900658811278e-05  ,9.764322494162e+04  ,2.046831450000e+00  ,4.966691567405e+04  
  2.602046832080e+01  ,2.790518332674e-05  ,9.764322495034e+04  ,2.046832080000e+00  ,4.966691559661e+04  
  2.602046832151e+01  ,1.720840914388e-05  ,9.764322495133e+04  ,2.046832151429e+00  ,4.966691558783e+04  
  2.602046832294e+01  ,-1.408356378296e-06  ,9.764322495330e+04  ,2.046832294294e+00  ,4.966691557027e+04  
  2.602046832580e+01  ,-1.604541083111e-05  ,9.764322495726e+04  ,2.046832580024e+00  ,4.966691553515e+04  
  2.602046833151e+01  ,-2.078882101308e-05  ,9.764322496517e+04  ,2.046833151483e+00  ,4.966691546491e+04  
  2.602046834294e+01  ,-1.855521130523e-05  ,9.764322498099e+04  ,2.046834294402e+00  ,4.966691532443e+04  
  2.602046836038e+01  ,-3.313956643769e-06  ,9.764322500512e+04  ,2.046836037540e+00  ,4.966691511019e+04  
  2.602046839524e+01  ,-1.509155881596e-05  ,9.764322505338e+04  ,2.046839523816e+00  ,4.966691468179e+04  
  2.602046846496e+01  ,-1.423423866154e-05  ,9.764322514989e+04  ,2.046846496367e+00  ,4.966691382538e+04  
  2.602046860441e+01  ,-1.442824023798e-02  ,9.764322534244e+04  ,2.046860441470e+00  ,4.966691211435e+04  
  2.602046888332e+01  ,-2.351538998846e-02  ,9.764322572584e+04  ,2.046888331676e+00  ,4.966690869785e+04  
  2.602046909541e+01  ,9.516887011159e-03  ,9.764322601849e+04  ,2.046909541392e+00  ,4.966690610173e+04  
  2.602046936406e+01  ,5.255103437594e-02  ,9.764322639420e+04  ,2.046936406398e+00  ,4.966690280939e+04  
  2.602046970028e+01  ,1.049527858559e-01  ,9.764322687301e+04  ,2.046970028186e+00  ,4.966689867400e+04  
  2.602047037272e+01  ,2.030298235768e-01  ,9.764322786056e+04  ,2.047037271762e+00  ,4.966689032092e+04  
  2.602047171759e+01  ,3.790879382577e-01  ,9.764322995445e+04  ,2.047171758914e+00  ,4.966687316274e+04  
  2.602047440733e+01  ,6.676355346572e-01  ,9.764323457005e+04  ,2.047440733218e+00  ,4.966683663611e+04  
  2.602047978682e+01  ,1.063744040322e+00  ,9.764324509299e+04  ,2.047978681826e+00  ,4.966675318191e+04  
  2.602049054579e+01  ,1.445353113231e+00  ,9.764326908481e+04  ,2.049054579043e+00  ,4.966653287556e+04  
  2.602051206373e+01  ,1.621711414773e+00  ,9.764332130790e+04  ,2.051206373477e+00  ,4.966570043308e+04  
  2.602055509962e+01  ,1.618796206778e+00  ,9.764342846502e+04  ,2.055509962344e+00  ,4.966455692012e+04  
  2.602064117140e+01  ,1.628801343497e+00  ,9.764364334635e+04  ,2.064117140078e+00  ,4.966457055921e+04  
  2.602078457960e+01  ,1.638822340523e+00  ,9.764400342445e+04  ,2.078457960391e+00  ,4.966153674537e+04  
  2.602082043165e+01  ,1.642896755831e+00  ,9.764409382539e+04  ,2.082043165469e+00  ,4.966077520300e+04  
  2.602082155203e+01  ,1.642872503493e+00  ,9.764409665337e+04  ,2.082155203128e+00  ,4.966077576953e+04  
  2.602082379278e+01  ,1.643124505295e+00  ,9.764410230967e+04  ,2.082379278445e+00  ,4.966077576434e+04  
  2.602082435297e+01  ,1.643064514617e+00  ,9.764410372383e+04  ,2.082435297274e+00  ,4.966077577125e+04  
  2.602082547335e+01  ,1.643242880120e+00  ,9.764410655225e+04  ,2.082547334933e+00  ,4.966077576953e+04  
  2.602082771410e+01  ,1.643306803657e+00  ,9.764411220953e+04  ,2.082771410250e+00  ,4.966077576953e+04  
  2.602082778413e+01  ,1.643404943170e+00  ,9.764411238633e+04  ,2.082778412604e+00  ,4.966077576953e+04  
  2.602082792417e+01  ,1.643337804475e+00  ,9.764411273993e+04  ,2.082792417311e+00  ,4.966077576988e+04  
  2.602082795918e+01  ,1.643412540900e+00  ,9.764411282833e+04  ,2.082795918488e+00  ,4.966077576953e+04  
  2.602082802921e+01  ,1.643361129914e+00  ,9.764411300514e+04  ,2.082802920842e+00  ,4.966077576953e+04  
  2.602082804671e+01  ,1.643402743503e+00  ,9.764411304934e+04  ,2.082804671430e+00  ,4.966077576953e+04  
  2.602082808173e+01  ,1.643381006434e+00  ,9.764411313774e+04  ,2.082808172607e+00  ,4.966077576953e+04  
  2.602082809048e+01  ,1.643392162281e+00  ,9.764411315984e+04  ,2.082809047901e+00  ,4.966077576953e+04  
  2.602082810798e+01  ,1.643394103739e+00  ,9.764411320404e+04  ,2.082810798490e+00  ,4.966077576953e+04  
  2.602082814300e+01  ,1.643393260776e+00  ,9.764411329244e+04  ,2.082814299667e+00  ,4.966077576953e+04  
  2.602082815175e+01  ,1.643398766522e+00  ,9.764411331454e+04  ,2.082815174961e+00  ,4.966077576953e+04  
  2.602082816926e+01  ,1.643393636565e+00  ,9.764411335874e+04  ,2.082816925549e+00  ,4.966077576953e+04  
  2.602082820427e+01  ,1.643402215675e+00  ,9.764411344714e+04  ,2.082820426726e+00  ,4.966077576953e+04  
  2.602082821302e+01  ,1.643396691419e+00  ,9.764411346924e+04  ,2.082821302020e+00  ,4.966077576953e+04  
  2.602082823053e+01  ,1.643403340830e+00  ,9.764411351345e+04  ,2.082823052608e+00  ,4.966077576953e+04  
  2.602082826554e+01  ,1.643400181318e+00  ,9.764411360185e+04  ,2.082826553785e+00  ,4.966077576953e+04  
  2.602082827429e+01  ,1.643405746785e+00  ,9.764411362395e+04  ,2.082827429080e+00  ,4.966077562903e+04  
  2.602082829180e+01  ,1.643402199494e+00  ,9.764411366815e+04  ,2.082829179668e+00  ,4.966077489930e+04  
  2.602082832681e+01  ,1.643408362870e+00  ,9.764411375655e+04  ,2.082832680845e+00  ,4.966077400431e+04  
  2.602082839683e+01  ,1.643409118871e+00  ,9.764411393336e+04  ,2.082839683198e+00  ,4.966077130725e+04  
  2.602082841434e+01  ,1.643413914833e+00  ,9.764411397756e+04  ,2.082841433787e+00  ,4.966077063149e+04  
  2.602082844935e+01  ,1.643412381411e+00  ,9.764411406596e+04  ,2.082844934964e+00  ,4.966076719614e+04  
  2.602082845810e+01  ,1.643416000530e+00  ,9.764411408806e+04  ,2.082845810258e+00  ,4.966076633695e+04  
  2.602082847561e+01  ,1.643413825775e+00  ,9.764411413226e+04  ,2.082847560846e+00  ,4.966076633734e+04  
  2.602082847998e+01  ,1.643416228588e+00  ,9.764411414331e+04  ,2.082847998493e+00  ,4.966076633733e+04  
  2.602082848874e+01  ,1.643415114610e+00  ,9.764411416541e+04  ,2.082848873787e+00  ,4.966076633734e+04  
  2.602082850624e+01  ,1.643417922431e+00  ,9.764411420962e+04  ,2.082850624376e+00  ,4.966076633734e+04  
  2.602082854126e+01  ,1.643419032684e+00  ,9.764411429802e+04  ,2.082854125552e+00  ,4.966076633734e+04  
  2.602082855001e+01  ,1.643420949345e+00  ,9.764411432012e+04  ,2.082855000847e+00  ,4.966076633734e+04  
  2.602082856751e+01  ,1.643421081710e+00  ,9.764411436432e+04  ,2.082856751435e+00  ,4.966076633734e+04  
  2.602082860253e+01  ,1.643424654030e+00  ,9.764411445273e+04  ,2.082860252612e+00  ,4.966076633734e+04  
  2.602082861128e+01  ,1.643424474285e+00  ,9.764411447483e+04  ,2.082861127906e+00  ,4.966076619325e+04  
  2.602082862878e+01  ,1.643426475930e+00  ,9.764411451903e+04  ,2.082862878494e+00  ,4.966076545162e+04  
  2.602082866380e+01  ,1.643428058596e+00  ,9.764411460743e+04  ,2.082866379671e+00  ,4.966076454737e+04  
  2.602082873382e+01  ,1.643433975754e+00  ,9.764411478424e+04  ,2.082873382025e+00  ,4.966076181521e+04  
  2.602082875133e+01  ,1.643434426398e+00  ,9.764411482844e+04  ,2.082875132613e+00  ,4.966076113207e+04  
  2.602082878634e+01  ,1.643437604071e+00  ,9.764411491685e+04  ,2.082878633790e+00  ,4.966075758717e+04  
  2.602082879509e+01  ,1.643437590217e+00  ,9.764411493895e+04  ,2.082879509084e+00  ,4.966075670098e+04  
  2.602082881260e+01  ,1.643439272419e+00  ,9.764411498315e+04  ,2.082881259672e+00  ,4.966075670098e+04  
  2.602082884091e+01  ,1.643440785469e+00  ,9.764411505463e+04  ,2.082884090595e+00  ,4.966075670098e+04  
  2.602082884574e+01  ,1.643441460445e+00  ,9.764411506683e+04  ,2.082884573840e+00  ,4.966075670098e+04  
  2.602082885540e+01  ,1.643441777444e+00  ,9.764411509123e+04  ,2.082885540329e+00  ,4.966075670098e+04  
  2.602082887473e+01  ,1.643443303183e+00  ,9.764411514004e+04  ,2.082887473308e+00  ,4.966075670098e+04  
  2.602082887957e+01  ,1.643443546840e+00  ,9.764411515224e+04  ,2.082887956553e+00  ,4.966075661656e+04  
  2.602082888923e+01  ,1.643444280257e+00  ,9.764411517665e+04  ,2.082888923042e+00  ,4.966075630875e+04  
  2.602082890856e+01  ,1.643445224734e+00  ,9.764411522546e+04  ,2.082890856021e+00  ,4.966075603148e+04  
  2.602082894722e+01  ,1.643448142335e+00  ,9.764411532307e+04  ,2.082894721978e+00  ,4.966075435178e+04  
  2.602082898647e+01  ,1.643450722797e+00  ,9.764411542218e+04  ,2.082898646944e+00  ,4.966075264738e+04  
  2.602082899389e+01  ,1.643451320706e+00  ,9.764411544091e+04  ,2.082899388873e+00  ,4.966075264738e+04  
  2.602082900873e+01  ,1.643452182994e+00  ,9.764411547838e+04  ,2.082900872730e+00  ,4.966075264738e+04  
  2.602082900919e+01  ,1.643452079967e+00  ,9.764411547955e+04  ,2.082900919101e+00  ,4.966075243953e+04  
  2.602082901012e+01  ,1.643452410819e+00  ,9.764411548189e+04  ,2.082901011842e+00  ,4.966075198622e+04  
  2.602082901197e+01  ,1.643452335382e+00  ,9.764411548657e+04  ,2.082901197324e+00  ,4.966075178628e+04  
  2.602082901454e+01  ,1.643452675431e+00  ,9.764411549306e+04  ,2.082901454146e+00  ,4.966075161348e+04  
  2.602082901893e+01  ,1.643452808028e+00  ,9.764411550413e+04  ,2.082901892687e+00  ,4.966075161349e+04  
  2.602082902485e+01  ,1.643453427707e+00  ,9.764411551910e+04  ,2.082902485306e+00  ,4.966075161349e+04  
  2.602082903467e+01  ,1.643453966011e+00  ,9.764411554389e+04  ,2.082903467442e+00  ,4.966075161349e+04  
  2.602082905432e+01  ,1.643455596990e+00  ,9.764411559349e+04  ,2.082905431713e+00  ,4.966075161349e+04  
  2.602082905923e+01  ,1.643455905607e+00  ,9.764411560589e+04  ,2.082905922781e+00  ,4.966075152781e+04  
  2.602082906905e+01  ,1.643456852180e+00  ,9.764411563069e+04  ,2.082906904917e+00  ,4.966075121340e+04  
  2.602082908869e+01  ,1.643457883853e+00  ,9.764411568029e+04  ,2.082908869188e+00  ,4.966075092417e+04  
  2.602082912798e+01  ,1.643461105181e+00  ,9.764411577949e+04  ,2.082912797730e+00  ,4.966074909915e+04  
  2.602082916625e+01  ,1.643463640125e+00  ,9.764411587612e+04  ,2.082916624944e+00  ,4.966074731988e+04  
  2.602082921166e+01  ,1.643467274611e+00  ,9.764411599079e+04  ,2.082921166222e+00  ,4.966074350322e+04  
  2.602082922206e+01  ,1.643467820715e+00  ,9.764411601706e+04  ,2.082922206323e+00  ,4.966074263104e+04  
  2.602082924287e+01  ,1.643469606875e+00  ,9.764411606958e+04  ,2.082924286525e+00  ,4.966074263104e+04  
  2.602082924807e+01  ,1.643469951814e+00  ,9.764411608271e+04  ,2.082924806575e+00  ,4.966074254151e+04  
  2.602082925847e+01  ,1.643470978248e+00  ,9.764411610898e+04  ,2.082925846676e+00  ,4.966074220753e+04  
  2.602082927927e+01  ,1.643472147407e+00  ,9.764411616150e+04  ,2.082927926878e+00  ,4.966074189381e+04  
  2.602082930666e+01  ,1.643474518438e+00  ,9.764411623066e+04  ,2.082930665712e+00  ,4.966074030369e+04  
  2.602082933303e+01  ,1.643476230907e+00  ,9.764411629726e+04  ,2.082933303217e+00  ,4.966073877152e+04  
  2.602082933963e+01  ,1.643476973986e+00  ,9.764411631391e+04  ,2.082933962594e+00  ,4.966073877152e+04  
  2.602082935281e+01  ,1.643477828242e+00  ,9.764411634721e+04  ,2.082935281347e+00  ,4.966073877152e+04  
  2.602082937919e+01  ,1.643480031984e+00  ,9.764411641380e+04  ,2.082937918852e+00  ,4.966073877152e+04  
  2.602082940800e+01  ,1.643482028856e+00  ,9.764411648657e+04  ,2.082940800439e+00  ,4.966073877152e+04  
  2.602082941521e+01  ,1.643482781248e+00  ,9.764411650476e+04  ,2.082941520835e+00  ,4.966073877152e+04  
  2.602082942962e+01  ,1.643483751337e+00  ,9.764411654114e+04  ,2.082942961629e+00  ,4.966073877152e+04  
  2.602082945843e+01  ,1.643486150308e+00  ,9.764411661390e+04  ,2.082945843215e+00  ,4.966073877152e+04  
  2.602082946564e+01  ,1.643486679415e+00  ,9.764411663209e+04  ,2.082946563612e+00  ,4.966073864982e+04  
  2.602082948004e+01  ,1.643487995956e+00  ,9.764411666847e+04  ,2.082948004405e+00  ,4.966073805942e+04  
  2.602082950886e+01  ,1.643489855807e+00  ,9.764411674123e+04  ,2.082950885992e+00  ,4.966073736775e+04  
  2.602082955903e+01  ,1.643493987038e+00  ,9.764411686791e+04  ,2.082955902915e+00  ,4.966073520085e+04  
  2.602082957150e+01  ,1.643494680291e+00  ,9.764411689941e+04  ,2.082957150440e+00  ,4.966073466439e+04  
  2.602082959645e+01  ,1.643496882985e+00  ,9.764411696242e+04  ,2.082959645491e+00  ,4.966072558975e+04  
  2.602082964636e+01  ,1.643500473234e+00  ,9.764411708842e+04  ,2.082964635591e+00  ,4.966070744048e+04  
  2.602082965404e+01  ,1.643501434824e+00  ,9.764411710783e+04  ,2.082965404342e+00  ,4.966070730378e+04  
  2.602082966942e+01  ,1.643502488965e+00  ,9.764411714665e+04  ,2.082966941844e+00  ,4.966070662839e+04  
  2.602082970017e+01  ,1.643504917738e+00  ,9.764411722430e+04  ,2.082970016848e+00  ,4.966070583022e+04  
  2.602082975635e+01  ,1.643509156769e+00  ,9.764411736615e+04  ,2.082975634585e+00  ,4.966070339207e+04  
  2.602082977039e+01  ,1.643510353635e+00  ,9.764411740162e+04  ,2.082977039020e+00  ,4.966070278523e+04  
  2.602082979848e+01  ,1.643512468203e+00  ,9.764411747254e+04  ,2.082979847889e+00  ,4.966069758468e+04  
  2.602082980550e+01  ,1.643513359013e+00  ,9.764411749028e+04  ,2.082980550106e+00  ,4.966069615903e+04  
  2.602082981955e+01  ,1.643514363212e+00  ,9.764411752574e+04  ,2.082981954541e+00  ,4.966069560528e+04  
  2.602082984763e+01  ,1.643516597804e+00  ,9.764411759667e+04  ,2.082984763410e+00  ,4.966069500130e+04  
  2.602082990381e+01  ,1.643520893762e+00  ,9.764411773852e+04  ,2.082990381147e+00  ,4.966069290164e+04  
  2.602082991786e+01  ,1.643522091676e+00  ,9.764411777398e+04  ,2.082991785582e+00  ,4.966069237853e+04  
  2.602082994594e+01  ,1.643524239771e+00  ,9.764411784491e+04  ,2.082994594451e+00  ,4.966068753702e+04  
  2.602082995131e+01  ,1.643525019055e+00  ,9.764411785847e+04  ,2.082995131340e+00  ,4.966068652409e+04  
  2.602082996205e+01  ,1.643525827792e+00  ,9.764411788558e+04  ,2.082996205117e+00  ,4.966068613147e+04  
  2.602082998353e+01  ,1.643527585198e+00  ,9.764411793981e+04  ,2.082998352673e+00  ,4.966068573336e+04  
  2.602083002648e+01  ,1.643530934700e+00  ,9.764411804827e+04  ,2.083002647783e+00  ,4.966068406023e+04  
  2.602083007839e+01  ,1.643534980481e+00  ,9.764411817935e+04  ,2.083007838752e+00  ,4.966068203599e+04  
  2.602083008753e+01  ,1.643535759300e+00  ,9.764411820244e+04  ,2.083008753385e+00  ,4.966068187488e+04  
  2.602083010583e+01  ,1.643537460710e+00  ,9.764411824863e+04  ,2.083010582652e+00  ,4.966068071571e+04  
  2.602083014241e+01  ,1.643540087505e+00  ,9.764411834102e+04  ,2.083014241185e+00  ,4.966067904644e+04  
  2.602083014857e+01  ,1.643540899619e+00  ,9.764411835657e+04  ,2.083014857124e+00  ,4.966067904660e+04  
  2.602083016089e+01  ,1.643541850615e+00  ,9.764411838768e+04  ,2.083016089003e+00  ,4.966067904660e+04  
  2.602083018553e+01  ,1.643544115126e+00  ,9.764411844989e+04  ,2.083018552761e+00  ,4.966067904660e+04  
  2.602083021150e+01  ,1.643546009203e+00  ,9.764411851547e+04  ,2.083021150033e+00  ,4.966067904660e+04  
  2.602083021799e+01  ,1.643546930980e+00  ,9.764411853187e+04  ,2.083021799352e+00  ,4.966067893029e+04  
  2.602083023098e+01  ,1.643547939952e+00  ,9.764411856466e+04  ,2.083023097988e+00  ,4.966067840196e+04  
  2.602083023423e+01  ,1.643548397813e+00  ,9.764411857286e+04  ,2.083023422647e+00  ,4.966067832802e+04  
  2.602083024072e+01  ,1.643548925873e+00  ,9.764411858926e+04  ,2.083024071965e+00  ,4.966067832803e+04  
  2.602083025368e+01  ,1.643550341716e+00  ,9.764411862199e+04  ,2.083025368217e+00  ,4.966067832803e+04  
  2.602083026558e+01  ,1.643551197485e+00  ,9.764411865204e+04  ,2.083026558373e+00  ,4.966067832803e+04  
  2.602083028939e+01  ,1.643553412636e+00  ,9.764411871215e+04  ,2.083028938684e+00  ,4.966067832803e+04  
  2.602083029534e+01  ,1.643553916132e+00  ,9.764411872718e+04  ,2.083029533762e+00  ,4.966067821669e+04  
  2.602083030724e+01  ,1.643555248273e+00  ,9.764411875723e+04  ,2.083030723918e+00  ,4.966067774583e+04  
  2.602083033104e+01  ,1.643556879833e+00  ,9.764411881734e+04  ,2.083033104229e+00  ,4.966067725056e+04  
  2.602083037865e+01  ,1.643561010016e+00  ,9.764411893755e+04  ,2.083037864852e+00  ,4.966067528923e+04  
  2.602083039019e+01  ,1.643561696517e+00  ,9.764411896670e+04  ,2.083039019245e+00  ,4.966067481544e+04  
  2.602083041328e+01  ,1.643563933903e+00  ,9.764411902500e+04  ,2.083041328031e+00  ,4.966065605881e+04  
  2.602083043949e+01  ,1.643565853941e+00  ,9.764411909119e+04  ,2.083043949145e+00  ,4.966063479292e+04  
  2.602083046630e+01  ,1.643568378408e+00  ,9.764411915890e+04  ,2.083046630460e+00  ,4.966063433024e+04  
  2.602083051993e+01  ,1.643572324538e+00  ,9.764411929431e+04  ,2.083051993090e+00  ,4.966037171322e+04  
  2.602083059644e+01  ,1.643578358926e+00  ,9.764411948751e+04  ,2.083059643942e+00  ,4.965999835780e+04  
  2.602083061367e+01  ,1.643579620984e+00  ,9.764411953101e+04  ,2.083061366516e+00  ,4.965999835780e+04  
  2.602083061797e+01  ,1.643580271397e+00  ,9.764411954189e+04  ,2.083061797160e+00  ,4.965999835965e+04  
  2.602083062658e+01  ,1.643581065349e+00  ,9.764411956363e+04  ,2.083062658447e+00  ,4.965999835780e+04  
  2.602083064381e+01  ,1.643582866876e+00  ,9.764411960713e+04  ,2.083064381021e+00  ,4.965999835780e+04  
  2.602083066672e+01  ,1.643584642326e+00  ,9.764411966498e+04  ,2.083066671628e+00  ,4.965999835780e+04  
  2.602083067244e+01  ,1.643585542915e+00  ,9.764411967944e+04  ,2.083067244279e+00  ,4.965999824811e+04  
  2.602083068390e+01  ,1.643586547929e+00  ,9.764411970836e+04  ,2.083068389583e+00  ,4.965999779037e+04  
  2.602083070680e+01  ,1.643588567269e+00  ,9.764411976620e+04  ,2.083070680189e+00  ,4.965999731494e+04  
  2.602083075261e+01  ,1.643592271605e+00  ,9.764411988189e+04  ,2.083075261402e+00  ,4.965999533101e+04  
  2.602083076245e+01  ,1.643593245419e+00  ,9.764411990671e+04  ,2.083076244581e+00  ,4.965999490733e+04  
  2.602083078211e+01  ,1.643594921799e+00  ,9.764411995637e+04  ,2.083078210938e+00  ,4.965999490733e+04  
  2.602083080998e+01  ,1.643597440328e+00  ,9.764412002674e+04  ,2.083080997753e+00  ,4.965999490733e+04  
  2.602083084640e+01  ,1.643600253155e+00  ,9.764412011872e+04  ,2.083084640193e+00  ,4.965999490733e+04  
  2.602083085551e+01  ,1.643601414980e+00  ,9.764412014172e+04  ,2.083085550803e+00  ,4.965999474482e+04  
  2.602083087372e+01  ,1.643602912314e+00  ,9.764412018771e+04  ,2.083087372023e+00  ,4.965999385399e+04  
  2.602083087827e+01  ,1.643603525707e+00  ,9.764412019920e+04  ,2.083087827328e+00  ,4.965999371325e+04  
  2.602083088738e+01  ,1.643604402198e+00  ,9.764412022220e+04  ,2.083088737938e+00  ,4.965999371325e+04  
  2.602083090440e+01  ,1.643606225494e+00  ,9.764412026518e+04  ,2.083090439948e+00  ,4.965999371325e+04  
  2.602083092008e+01  ,1.643607447972e+00  ,9.764412030479e+04  ,2.083092008445e+00  ,4.965999371325e+04  
  2.602083095145e+01  ,1.643610348459e+00  ,9.764412038400e+04  ,2.083095145437e+00  ,4.965999371325e+04  
  2.602083095930e+01  ,1.643611051375e+00  ,9.764412040381e+04  ,2.083095929685e+00  ,4.965999356557e+04  
  2.602083097498e+01  ,1.643612770713e+00  ,9.764412044342e+04  ,2.083097498181e+00  ,4.965999283707e+04  
  2.602083097890e+01  ,1.643612967688e+00  ,9.764412045332e+04  ,2.083097890305e+00  ,4.965999272855e+04  
  2.602083098675e+01  ,1.643614138709e+00  ,9.764412047312e+04  ,2.083098674553e+00  ,4.965999272878e+04  
  2.602083099557e+01  ,1.643614898436e+00  ,9.764412049541e+04  ,2.083099557000e+00  ,4.965999272878e+04  
  2.602083100473e+01  ,1.643616046524e+00  ,9.764412051854e+04  ,2.083100473123e+00  ,4.965999272878e+04  
  2.602083102305e+01  ,1.643617622089e+00  ,9.764412056481e+04  ,2.083102305370e+00  ,4.965999272878e+04  
  2.602083102763e+01  ,1.643618468777e+00  ,9.764412057638e+04  ,2.083102763432e+00  ,4.965999263678e+04  
  2.602083103680e+01  ,1.643619407085e+00  ,9.764412059951e+04  ,2.083103679555e+00  ,4.965999230948e+04  
  2.602083105512e+01  ,1.643621120253e+00  ,9.764412064578e+04  ,2.083105511802e+00  ,4.965999202298e+04  
  2.602083109176e+01  ,1.643624180928e+00  ,9.764412073832e+04  ,2.083109176295e+00  ,4.965998997832e+04  
  2.602083109675e+01  ,1.643624990829e+00  ,9.764412075092e+04  ,2.083109675484e+00  ,4.965998960473e+04  
  2.602083110674e+01  ,1.643625993514e+00  ,9.764412077613e+04  ,2.083110673862e+00  ,4.965998925092e+04  
  2.602083112671e+01  ,1.643627841375e+00  ,9.764412082656e+04  ,2.083112670618e+00  ,4.965998892600e+04  
  2.602083115215e+01  ,1.643629984464e+00  ,9.764412089081e+04  ,2.083115214842e+00  ,4.965998714314e+04  
  2.602083117685e+01  ,1.643632180523e+00  ,9.764412095319e+04  ,2.083117685156e+00  ,4.965998541388e+04  
  2.602083118302e+01  ,1.643632686930e+00  ,9.764412096876e+04  ,2.083118301767e+00  ,4.965998541388e+04  
  2.602083119535e+01  ,1.643634230248e+00  ,9.764412099990e+04  ,2.083119534987e+00  ,4.965998541388e+04  
  2.602083122001e+01  ,1.643636294059e+00  ,9.764412106219e+04  ,2.083122001427e+00  ,4.965998541388e+04  
