  Time                 , V(VN)                , V(VVAL)              , (V(MS:+)-V(MS:-)) / I(MS:+), (V(MH:+)-V(MH:-)) / I(MH:+)
  1.290497253907e+01  ,1.438986681751e+00  ,1.000000000000e+00  ,5.000019944887e+04  ,3.058110912073e+04  
  1.378037253907e+01  ,1.371744201519e+00  ,1.000000000000e+00  ,5.000019988661e+04  ,2.729168343616e+04  
  1.478037253907e+01  ,1.294926801696e+00  ,1.000000000000e+00  ,5.000020038666e+04  ,2.402134896497e+04  
  1.578037253907e+01  ,1.220541107468e+00  ,1.000000000000e+00  ,5.000020088671e+04  ,2.125870731093e+04  
  1.678037253907e+01  ,1.150924261892e+00  ,1.000000000000e+00  ,5.000020138676e+04  ,1.896996365775e+04  
  1.700000000001e+01  ,1.136489357101e+00  ,1.000000000000e+00  ,5.000020149658e+04  ,1.852684600971e+04  
  1.700300000001e+01  ,1.016595754598e+00  ,1.000000000000e+00  ,5.000020149808e+04  ,1.852025157932e+04  
  1.700479715590e+01  ,9.445759241935e-01  ,1.000000000000e+00  ,5.000020149898e+04  ,1.851615504559e+04  
  1.700544080460e+01  ,9.187815440237e-01  ,1.000000000000e+00  ,5.000020149930e+04  ,1.851461485856e+04  
  1.700569469660e+01  ,9.086094017257e-01  ,1.000000000000e+00  ,5.000020149943e+04  ,1.851399581912e+04  
  1.700569469670e+01  ,9.086039079120e-01  ,1.000000000000e+00  ,5.000020149943e+04  ,1.851399581887e+04  
  1.700569472348e+01  ,9.086118750856e-01  ,1.000000000000e+00  ,5.000020149943e+04  ,1.851399575325e+04  
  1.700569477704e+01  ,9.086006968864e-01  ,1.000000000000e+00  ,5.000020149943e+04  ,1.851399562193e+04  
  1.700569486037e+01  ,9.086063630530e-01  ,1.000000000000e+00  ,5.000020149943e+04  ,1.851399541767e+04  
  1.700569502702e+01  ,9.085905823158e-01  ,1.000000000000e+00  ,5.000020149943e+04  ,1.851399500913e+04  
  1.700569536033e+01  ,9.085857406608e-01  ,1.000000000000e+00  ,5.000020149943e+04  ,1.851399419204e+04  
  1.700569602695e+01  ,9.085491876467e-01  ,1.000000000000e+00  ,5.000020149943e+04  ,1.851399255782e+04  
  1.700569736019e+01  ,9.085047869012e-01  ,1.000000000000e+00  ,5.000020149943e+04  ,1.851398928928e+04  
  1.700570002666e+01  ,9.083903570427e-01  ,1.000000000000e+00  ,5.000020149943e+04  ,1.851398275166e+04  
  1.700570535961e+01  ,9.081877630670e-01  ,1.000000000000e+00  ,5.000020149943e+04  ,1.851396967420e+04  
  1.700571602550e+01  ,9.077530070790e-01  ,1.000000000000e+00  ,5.000020149944e+04  ,1.851394351033e+04  
  1.700573735729e+01  ,9.069077537861e-01  ,1.000000000000e+00  ,5.000020149945e+04  ,1.851389114676e+04  
  1.700578002086e+01  ,9.051833790145e-01  ,1.000000000000e+00  ,5.000020149947e+04  ,1.851378627576e+04  
  1.700586534801e+01  ,9.017763172160e-01  ,1.000000000000e+00  ,5.000020149951e+04  ,1.851357595595e+04  
  1.700599762350e+01  ,8.964648348629e-01  ,1.000000000000e+00  ,5.000020149958e+04  ,1.851324838072e+04  
  1.700603217530e+01  ,8.950906376704e-01  ,1.000000000000e+00  ,5.000020149960e+04  ,1.851316250566e+04  
  1.700617482650e+01  ,8.893650149112e-01  ,1.000000000000e+00  ,5.000020149967e+04  ,1.851280658968e+04  
  1.700619576920e+01  ,8.885351463687e-01  ,1.000000000000e+00  ,5.000020149968e+04  ,1.851275415124e+04  
  1.700621175330e+01  ,8.878855519579e-01  ,1.000000000000e+00  ,5.000020149969e+04  ,1.851271409633e+04  
  1.700622086510e+01  ,8.875293975580e-01  ,1.000000000000e+00  ,5.000020149969e+04  ,1.851269125034e+04  
  1.700624673360e+01  ,8.864838490263e-01  ,1.000000000000e+00  ,5.000020149970e+04  ,1.851262634064e+04  
  1.700624807290e+01  ,8.864390846575e-01  ,1.000000000000e+00  ,5.000020149970e+04  ,1.851262297805e+04  
  1.700624811710e+01  ,8.864282166469e-01  ,1.000000000000e+00  ,5.000020149970e+04  ,1.851262286707e+04  
  1.700624811720e+01  ,8.864362718887e-01  ,1.000000000000e+00  ,5.000020149970e+04  ,1.851262286682e+04  
  1.700624815753e+01  ,8.864273092477e-01  ,1.000000000000e+00  ,5.000020149970e+04  ,1.851262276555e+04  
  1.700624819788e+01  ,8.864330428187e-01  ,1.000000000000e+00  ,5.000020149970e+04  ,1.851262266424e+04  
  1.700624826464e+01  ,8.864229684696e-01  ,1.000000000000e+00  ,5.000020149970e+04  ,1.851262249663e+04  
  1.700624839815e+01  ,8.864249415928e-01  ,1.000000000000e+00  ,5.000020149970e+04  ,1.851262216140e+04  
  1.700624866518e+01  ,8.864067529794e-01  ,1.000000000000e+00  ,5.000020149971e+04  ,1.851262149093e+04  
  1.700624919924e+01  ,8.863925517653e-01  ,1.000000000000e+00  ,5.000020149971e+04  ,1.851262014998e+04  
  1.700625026735e+01  ,8.863420659327e-01  ,1.000000000000e+00  ,5.000020149971e+04  ,1.851261746797e+04  
  1.700625240358e+01  ,8.862633987446e-01  ,1.000000000000e+00  ,5.000020149971e+04  ,1.851261210358e+04  
  1.700625667605e+01  ,8.860842106515e-01  ,1.000000000000e+00  ,5.000020149971e+04  ,1.851260137330e+04  
  1.700626522097e+01  ,8.857486138004e-01  ,1.000000000000e+00  ,5.000020149971e+04  ,1.851257990670e+04  
  1.700628231081e+01  ,8.850561797735e-01  ,1.000000000000e+00  ,5.000020149972e+04  ,1.851253694935e+04  
  1.700628265900e+01  ,8.850457778899e-01  ,1.000000000000e+00  ,5.000020149972e+04  ,1.851253607380e+04  
  1.700628265950e+01  ,8.850301380735e-01  ,1.000000000000e+00  ,5.000020149972e+04  ,1.851253607254e+04  
  1.700628265960e+01  ,8.850449181627e-01  ,1.000000000000e+00  ,5.000020149972e+04  ,1.851253607229e+04  
  1.700628267311e+01  ,8.850307896500e-01  ,1.000000000000e+00  ,5.000020149972e+04  ,1.851253603832e+04  
  1.700628268683e+01  ,8.850465179421e-01  ,1.000000000000e+00  ,5.000020149972e+04  ,1.851253600382e+04  
  1.700628271426e+01  ,8.850313801086e-01  ,1.000000000000e+00  ,5.000020149972e+04  ,1.851253593483e+04  
  1.700628276914e+01  ,8.850361651857e-01  ,1.000000000000e+00  ,5.000020149972e+04  ,1.851253579685e+04  
  1.700628287888e+01  ,8.850183764007e-01  ,1.000000000000e+00  ,5.000020149972e+04  ,1.851253552089e+04  
  1.700628309837e+01  ,8.850388214341e-01  ,1.000000000000e+00  ,5.000020149972e+04  ,1.851253496897e+04  
  1.700628353734e+01  ,8.850081957644e-01  ,1.000000000000e+00  ,5.000020149972e+04  ,1.851253386510e+04  
  1.700628441530e+01  ,8.849879295449e-01  ,1.000000000000e+00  ,5.000020149972e+04  ,1.851253165730e+04  
  1.700628617120e+01  ,8.849035436870e-01  ,1.000000000000e+00  ,5.000020149972e+04  ,1.851252724141e+04  
  1.700628968301e+01  ,8.847759726341e-01  ,1.000000000000e+00  ,5.000020149973e+04  ,1.851251840859e+04  
  1.700629670663e+01  ,8.844794837642e-01  ,1.000000000000e+00  ,5.000020149973e+04  ,1.851250073886e+04  
  1.700631075387e+01  ,8.839300257387e-01  ,1.000000000000e+00  ,5.000020149974e+04  ,1.851246538305e+04  
  1.700633884836e+01  ,8.827901869081e-01  ,1.000000000000e+00  ,5.000020149975e+04  ,1.851239460589e+04  
  1.700637650094e+01  ,8.812954619061e-01  ,1.000000000000e+00  ,5.000020149977e+04  ,1.851229961214e+04  
  1.700645180612e+01  ,8.782640179270e-01  ,1.000000000000e+00  ,5.000020149981e+04  ,1.851210915070e+04  
  1.700660241647e+01  ,8.722434162628e-01  ,1.000000000000e+00  ,5.000020149988e+04  ,1.851172631625e+04  
  1.700690363717e+01  ,8.601609325851e-01  ,1.000000000000e+00  ,5.000020150003e+04  ,1.851095287086e+04  
  1.700750607858e+01  ,8.360363644315e-01  ,1.000000000000e+00  ,5.000020150033e+04  ,1.850937378786e+04  
  1.700871096139e+01  ,7.877507973462e-01  ,1.000000000000e+00  ,5.000020150094e+04  ,1.850607734419e+04  
  1.701112072702e+01  ,6.912357179099e-01  ,1.000000000000e+00  ,5.000020150214e+04  ,1.849883923490e+04  
  1.701594025827e+01  ,4.982640068338e-01  ,1.000000000000e+00  ,5.000020150455e+04  ,1.848061943538e+04  
  1.701714514108e+01  ,4.500898882688e-01  ,1.000000000000e+00  ,5.000020150515e+04  ,1.847508943973e+04  
  1.701955490671e+01  ,3.539072948042e-01  ,1.000000000000e+00  ,5.000020150636e+04  ,1.846201860299e+04  
  1.702015734811e+01  ,3.299649063556e-01  ,1.000000000000e+00  ,5.000020150666e+04  ,1.845825807336e+04  
  1.702136223092e+01  ,2.822570295830e-01  ,1.000000000000e+00  ,5.000020150726e+04  ,1.844987878745e+04  
  1.702377199655e+01  ,1.887913883402e-01  ,1.000000000000e+00  ,5.000020150847e+04  ,1.842780321207e+04  
  1.702384730173e+01  ,1.859274684393e-01  ,1.000000000000e+00  ,5.000020150851e+04  ,1.842697948845e+04  
  1.702399791208e+01  ,-1.891238466051e-01  ,1.000000000000e+00  ,5.000020150858e+04  ,1.842827220859e+04  
  1.702429913278e+01  ,-1.946670895704e-01  ,1.000000000000e+00  ,5.000020150873e+04  ,1.843676786758e+04  
  1.702473531442e+01  ,-1.891989700816e-01  ,1.000000000000e+00  ,5.000020150895e+04  ,1.844906530178e+04  
  1.702560767770e+01  ,-1.946870393294e-01  ,1.000000000000e+00  ,5.000020150939e+04  ,1.847364129828e+04  
  1.702735240426e+01  ,-1.893079649308e-01  ,1.000000000000e+00  ,5.000020151026e+04  ,1.852272055866e+04  
  1.702768335373e+01  ,-1.947294180136e-01  ,1.000000000000e+00  ,5.000020151042e+04  ,1.853201919063e+04  
  1.702791501836e+01  ,-1.920867235167e-01  ,1.000000000000e+00  ,5.000020151054e+04  ,1.853852541670e+04  
  1.702819509648e+01  ,-1.920885767468e-01  ,1.000000000000e+00  ,5.000020151068e+04  ,1.854638881118e+04  
  1.702875525273e+01  ,-1.916223058652e-01  ,1.000000000000e+00  ,5.000020151096e+04  ,1.856210943129e+04  
  1.702889529180e+01  ,-1.916445881216e-01  ,1.000000000000e+00  ,5.000020151103e+04  ,1.856603773441e+04  
  1.702917536992e+01  ,-1.304268267540e-02  ,1.000000000000e+00  ,5.000020151117e+04  ,1.857367281237e+04  
  1.702924538945e+01  ,-1.381034113290e-06  ,1.000000000000e+00  ,5.000020151120e+04  ,1.857552218360e+04  
  1.702926289434e+01  ,-1.139285880858e-06  ,1.000000000000e+00  ,5.000020151121e+04  ,1.857598359631e+04  
  1.702926727056e+01  ,-1.056910108321e-06  ,1.000000000000e+00  ,5.000020151122e+04  ,1.857609892925e+04  
  1.702927602300e+01  ,-1.000519135652e-06  ,1.000000000000e+00  ,5.000020151122e+04  ,1.857632959350e+04  
  1.702929352788e+01  ,-8.449524916410e-07  ,1.000000000000e+00  ,5.000020151123e+04  ,1.857679091550e+04  
  1.702932853765e+01  ,-7.079173983127e-07  ,1.000000000000e+00  ,5.000020151125e+04  ,1.857771353353e+04  
  1.702939855718e+01  ,-5.381995217268e-07  ,1.000000000000e+00  ,5.000020151128e+04  ,1.857955866583e+04  
  1.702953859624e+01  ,-4.461656270549e-07  ,1.000000000000e+00  ,5.000020151135e+04  ,1.858324851568e+04  
  1.702981867437e+01  ,-3.886195941716e-07  ,1.000000000000e+00  ,5.000020151149e+04  ,1.859062655770e+04  
  1.703000000001e+01  ,-3.940940420943e-07  ,1.000000000000e+00  ,5.000020151158e+04  ,1.859540200492e+04  
  1.703005601564e+01  ,-3.887940134284e-07  ,1.000000000000e+00  ,5.000020151161e+04  ,1.859687701816e+04  
  1.703011322999e+01  ,-3.884143914001e-07  ,1.000000000000e+00  ,5.000020151164e+04  ,1.859838350450e+04  
  1.703022765870e+01  ,-3.878503402055e-07  ,1.000000000000e+00  ,5.000020151170e+04  ,1.860139629303e+04  
  1.703045651613e+01  ,-3.874017162619e-07  ,1.000000000000e+00  ,5.000020151181e+04  ,1.860742076560e+04  
  1.703091423097e+01  ,-3.871990622017e-07  ,1.000000000000e+00  ,5.000020151204e+04  ,1.861946529649e+04  
  1.703182966066e+01  ,-3.875165279221e-07  ,1.000000000000e+00  ,5.000020151250e+04  ,1.864353673075e+04  
  1.703366052003e+01  ,-3.877939956654e-07  ,1.000000000000e+00  ,5.000020151341e+04  ,1.869160932365e+04  
  1.703732223878e+01  ,-3.883778097458e-07  ,1.000000000000e+00  ,5.000020151524e+04  ,1.878747526299e+04  
  1.704464567628e+01  ,-3.895006716603e-07  ,1.000000000000e+00  ,5.000020151891e+04  ,1.897810469024e+04  
  1.705929255128e+01  ,-3.916933354053e-07  ,1.000000000000e+00  ,5.000020152623e+04  ,1.935506523175e+04  
  1.708858630128e+01  ,-3.957849826208e-07  ,1.000000000000e+00  ,5.000020154088e+04  ,2.009261517174e+04  
  1.714717380128e+01  ,-4.030581118031e-07  ,1.000000000000e+00  ,5.000020157017e+04  ,2.150786631336e+04  
  1.726434880128e+01  ,-4.147526873055e-07  ,1.000000000000e+00  ,5.000020162877e+04  ,2.413304418268e+04  
  1.749869880128e+01  ,-4.310771155314e-07  ,1.000000000000e+00  ,5.000020174595e+04  ,2.873054618914e+04  
  1.796739880128e+01  ,-4.495841868513e-07  ,1.000000000000e+00  ,5.000020198033e+04  ,3.594872631625e+04  
  1.800000000001e+01  ,-4.504676974770e-07  ,1.000000000000e+00  ,5.000020199663e+04  ,3.636363610334e+04  
  1.800300000001e+01  ,-2.032036372839e-01  ,1.000000000000e+00  ,5.000020199813e+04  ,3.640380164062e+04  
  1.800900000001e+01  ,4.082631601777e-01  ,1.000000000000e+00  ,5.000020200113e+04  ,3.639183878845e+04  
  1.802100000001e+01  ,1.055576718645e+00  ,1.000000000000e+00  ,5.000020200713e+04  ,3.624708639403e+04  
  1.802279789940e+01  ,1.146904253983e+00  ,1.000000000000e+00  ,5.000020200803e+04  ,3.623545783966e+04  
  1.802351810946e+01  ,1.188092648750e+00  ,1.000000000000e+00  ,5.000020200839e+04  ,3.623114503324e+04  
  1.802366154080e+01  ,1.195782094030e+00  ,1.000000000000e+00  ,5.000020200846e+04  ,3.623029165368e+04  
  1.802375081910e+01  ,1.200552449678e+00  ,1.000000000000e+00  ,5.000020200850e+04  ,3.622976258609e+04  
  1.802378820410e+01  ,1.202549402486e+00  ,1.000000000000e+00  ,5.000020200852e+04  ,3.622954140954e+04  
  1.802378820420e+01  ,1.202528925729e+00  ,1.000000000000e+00  ,5.000020200852e+04  ,3.622954140895e+04  
  1.802378821197e+01  ,1.202543839347e+00  ,1.000000000000e+00  ,5.000020200852e+04  ,3.622954136296e+04  
  1.802378822752e+01  ,1.202544809086e+00  ,1.000000000000e+00  ,5.000020200852e+04  ,3.622954127098e+04  
  1.802378825456e+01  ,1.202546121436e+00  ,1.000000000000e+00  ,5.000020200852e+04  ,3.622954111099e+04  
  1.802378830865e+01  ,1.202549093287e+00  ,1.000000000000e+00  ,5.000020200852e+04  ,3.622954079101e+04  
  1.802378841682e+01  ,1.202554710209e+00  ,1.000000000000e+00  ,5.000020200852e+04  ,3.622954015106e+04  
  1.802378863316e+01  ,1.202566217165e+00  ,1.000000000000e+00  ,5.000020200852e+04  ,3.622953887116e+04  
  1.802378906584e+01  ,1.202588766930e+00  ,1.000000000000e+00  ,5.000020200852e+04  ,3.622953631141e+04  
  1.802378993121e+01  ,1.202633843641e+00  ,1.000000000000e+00  ,5.000020200852e+04  ,3.622953119202e+04  
  1.802379166194e+01  ,1.202723401948e+00  ,1.000000000000e+00  ,5.000020200853e+04  ,3.622952095382e+04  
  1.802379512339e+01  ,1.202903751051e+00  ,1.000000000000e+00  ,5.000020200853e+04  ,3.622950047975e+04  
  1.802380204630e+01  ,1.203272385406e+00  ,1.000000000000e+00  ,5.000020200853e+04  ,3.622945954119e+04  
  1.802381589213e+01  ,1.204028228531e+00  ,1.000000000000e+00  ,5.000020200854e+04  ,3.622937770219e+04  
  1.802384358378e+01  ,1.205509780673e+00  ,1.000000000000e+00  ,5.000020200855e+04  ,3.622921417565e+04  
  1.802389896708e+01  ,1.208470617537e+00  ,1.000000000000e+00  ,5.000020200858e+04  ,3.622888772520e+04  
  1.802399529590e+01  ,1.213621138246e+00  ,1.000000000000e+00  ,5.000020200863e+04  ,3.622832182938e+04  
  1.802411696300e+01  ,1.220130256494e+00  ,1.000000000000e+00  ,5.000020200869e+04  ,3.622761050862e+04  
  1.802445197060e+01  ,1.238057955867e+00  ,1.000000000000e+00  ,5.000020200886e+04  ,3.622567131037e+04  
  1.802449914250e+01  ,1.240583893610e+00  ,1.000000000000e+00  ,5.000020200888e+04  ,3.622540052518e+04  
  1.802452083910e+01  ,1.241744769039e+00  ,1.000000000000e+00  ,5.000020200889e+04  ,3.622527616345e+04  
  1.802453631290e+01  ,1.242573933094e+00  ,1.000000000000e+00  ,5.000020200890e+04  ,3.622518754106e+04  
  1.802453891770e+01  ,1.242713352782e+00  ,1.000000000000e+00  ,5.000020200890e+04  ,3.622517262852e+04  
  1.802454368190e+01  ,1.242969327257e+00  ,1.000000000000e+00  ,5.000020200890e+04  ,3.622514535772e+04  
  1.802454507790e+01  ,1.243044302333e+00  ,1.000000000000e+00  ,5.000020200890e+04  ,3.622513736793e+04  
  1.802454511170e+01  ,1.243046671152e+00  ,1.000000000000e+00  ,5.000020200890e+04  ,3.622513717448e+04  
  1.802454511180e+01  ,1.243049201788e+00  ,1.000000000000e+00  ,5.000020200890e+04  ,3.622513717391e+04  
  1.802454527028e+01  ,1.243053389946e+00  ,1.000000000000e+00  ,5.000020200890e+04  ,3.622513626692e+04  
  1.802454541648e+01  ,1.243065456278e+00  ,1.000000000000e+00  ,5.000020200890e+04  ,3.622513543021e+04  
  1.802454570887e+01  ,1.243076730054e+00  ,1.000000000000e+00  ,5.000020200890e+04  ,3.622513375681e+04  
  1.802454629366e+01  ,1.243111952906e+00  ,1.000000000000e+00  ,5.000020200890e+04  ,3.622513041006e+04  
  1.802454746325e+01  ,1.243169387104e+00  ,1.000000000000e+00  ,5.000020200890e+04  ,3.622512371682e+04  
  1.802454980242e+01  ,1.243297062581e+00  ,1.000000000000e+00  ,5.000020200890e+04  ,3.622511033133e+04  
  1.802455448077e+01  ,1.243540618219e+00  ,1.000000000000e+00  ,5.000020200891e+04  ,3.622508356437e+04  
  1.802455932000e+01  ,1.243804229773e+00  ,1.000000000000e+00  ,5.000020200891e+04  ,3.622505588264e+04  
  1.802455959740e+01  ,1.243814901332e+00  ,1.000000000000e+00  ,5.000020200891e+04  ,3.622505429601e+04  
  1.802455959770e+01  ,1.243818388553e+00  ,1.000000000000e+00  ,5.000020200891e+04  ,3.622505429430e+04  
  1.802455959780e+01  ,1.243815097259e+00  ,1.000000000000e+00  ,5.000020200891e+04  ,3.622505429373e+04  
  1.802455960494e+01  ,1.243818960735e+00  ,1.000000000000e+00  ,5.000020200891e+04  ,3.622505425289e+04  
  1.802455961224e+01  ,1.243815948023e+00  ,1.000000000000e+00  ,5.000020200891e+04  ,3.622505421115e+04  
  1.802455962683e+01  ,1.243820175994e+00  ,1.000000000000e+00  ,5.000020200891e+04  ,3.622505412767e+04  
  1.802455965602e+01  ,1.243818379240e+00  ,1.000000000000e+00  ,5.000020200891e+04  ,3.622505396071e+04  
  1.802455971441e+01  ,1.243824829115e+00  ,1.000000000000e+00  ,5.000020200891e+04  ,3.622505362678e+04  
  1.802455983117e+01  ,1.243827374536e+00  ,1.000000000000e+00  ,5.000020200891e+04  ,3.622505295892e+04  
  1.802456006470e+01  ,1.243842810625e+00  ,1.000000000000e+00  ,5.000020200891e+04  ,3.622505162322e+04  
  1.802456053177e+01  ,1.243863965850e+00  ,1.000000000000e+00  ,5.000020200891e+04  ,3.622504895186e+04  
  1.802456146589e+01  ,1.243917485233e+00  ,1.000000000000e+00  ,5.000020200891e+04  ,3.622504360933e+04  
  1.802456333414e+01  ,1.244015667937e+00  ,1.000000000000e+00  ,5.000020200891e+04  ,3.622503292497e+04  
  1.802456707063e+01  ,1.244222220965e+00  ,1.000000000000e+00  ,5.000020200891e+04  ,3.622501155885e+04  
  1.802457454363e+01  ,1.244622391998e+00  ,1.000000000000e+00  ,5.000020200892e+04  ,3.622496883699e+04  
  1.802458948961e+01  ,1.245428160997e+00  ,1.000000000000e+00  ,5.000020200892e+04  ,3.622488343456e+04  
  1.802461938158e+01  ,1.247016216046e+00  ,1.000000000000e+00  ,5.000020200894e+04  ,3.622471279415e+04  
  1.802467916551e+01  ,1.250222696923e+00  ,1.000000000000e+00  ,5.000020200897e+04  ,3.622437216940e+04  
  1.802479873338e+01  ,1.256619337830e+00  ,1.000000000000e+00  ,5.000020200903e+04  ,3.622369352916e+04  
  1.802503786913e+01  ,1.269425815670e+00  ,1.000000000000e+00  ,5.000020200915e+04  ,3.622234655251e+04  
  1.802551614061e+01  ,1.295026538777e+00  ,1.000000000000e+00  ,5.000020200939e+04  ,3.621969279633e+04  
  1.802647268358e+01  ,1.346239006147e+00  ,1.000000000000e+00  ,5.000020200987e+04  ,3.621453839336e+04  
  1.802838576952e+01  ,1.448644386721e+00  ,1.000000000000e+00  ,5.000020201082e+04  ,3.620478750433e+04  
  1.803000000001e+01  ,1.535052575637e+00  ,1.000000000000e+00  ,5.000020201163e+04  ,3.619708515767e+04  
  1.803038261720e+01  ,1.535548279295e+00  ,1.000000000000e+00  ,5.000020201182e+04  ,3.619531279117e+04  
  1.803114785157e+01  ,1.535519403988e+00  ,1.000000000000e+00  ,5.000020201220e+04  ,3.619176821112e+04  
  1.803267832032e+01  ,1.535385659314e+00  ,1.000000000000e+00  ,5.000020201297e+04  ,3.618467989679e+04  
  1.803573925782e+01  ,1.535189435352e+00  ,1.000000000000e+00  ,5.000020201450e+04  ,3.617050664329e+04  
  1.804186113282e+01  ,1.534726986196e+00  ,1.000000000000e+00  ,5.000020201756e+04  ,3.614217364474e+04  
  1.805410488282e+01  ,1.533871064195e+00  ,1.000000000000e+00  ,5.000020202368e+04  ,3.608556169838e+04  
  1.807859238282e+01  ,1.532087983913e+00  ,1.000000000000e+00  ,5.000020203593e+04  ,3.597255417804e+04  
  1.812756738282e+01  ,1.528583042673e+00  ,1.000000000000e+00  ,5.000020206042e+04  ,3.574740594812e+04  
  1.822551738282e+01  ,1.521473593428e+00  ,1.000000000000e+00  ,5.000020210940e+04  ,3.530058764519e+04  
  1.842141738282e+01  ,1.507205386297e+00  ,1.000000000000e+00  ,5.000020220736e+04  ,3.442095301966e+04  
  1.881321738282e+01  ,1.478167223046e+00  ,1.000000000000e+00  ,5.000020240328e+04  ,3.271843824193e+04  
  1.959681738282e+01  ,1.418801548425e+00  ,1.000000000000e+00  ,5.000020279511e+04  ,2.954602019660e+04  
  2.059681738282e+01  ,1.341731737717e+00  ,1.000000000000e+00  ,5.000020329516e+04  ,2.595821068717e+04  
  2.159681738282e+01  ,1.265578323510e+00  ,1.000000000000e+00  ,5.000020379521e+04  ,2.288789327595e+04  
  2.259681738282e+01  ,1.192781969672e+00  ,1.000000000000e+00  ,5.000020429526e+04  ,2.031493278107e+04  
  2.300000000001e+01  ,1.164968469529e+00  ,1.000000000000e+00  ,5.000020449687e+04  ,1.941067207616e+04  
  2.300300000001e+01  ,1.042162242986e+00  ,1.000000000000e+00  ,5.000020449837e+04  ,1.940347176628e+04  
  2.300479715590e+01  ,9.683976615779e-01  ,1.000000000000e+00  ,5.000020449927e+04  ,1.939899874739e+04  
  2.300544080470e+01  ,9.419784469646e-01  ,1.000000000000e+00  ,5.000020449959e+04  ,1.939731696341e+04  
  2.300569469670e+01  ,9.315598238027e-01  ,1.000000000000e+00  ,5.000020449972e+04  ,1.939664100602e+04  
  2.300591200380e+01  ,9.226398116443e-01  ,1.000000000000e+00  ,5.000020449982e+04  ,1.939605659596e+04  
  2.300594020090e+01  ,9.214825790841e-01  ,1.000000000000e+00  ,5.000020449984e+04  ,1.939598036401e+04  
  2.300600559880e+01  ,9.187982386211e-01  ,1.000000000000e+00  ,5.000020449987e+04  ,1.939580319962e+04  
  2.300609484290e+01  ,9.151367180166e-01  ,1.000000000000e+00  ,5.000020449992e+04  ,1.939556062260e+04  
  2.300612213330e+01  ,9.140155191999e-01  ,1.000000000000e+00  ,5.000020449993e+04  ,1.939548625571e+04  
  2.300613932800e+01  ,9.133089825627e-01  ,1.000000000000e+00  ,5.000020449994e+04  ,1.939543935435e+04  
  2.300622763350e+01  ,9.096859337296e-01  ,1.000000000000e+00  ,5.000020449998e+04  ,1.939519793039e+04  
  2.300623245670e+01  ,9.094861401245e-01  ,1.000000000000e+00  ,5.000020449998e+04  ,1.939518471710e+04  
  2.300623911800e+01  ,9.092095926753e-01  ,1.000000000000e+00  ,5.000020449999e+04  ,1.939516646367e+04  
  2.300624386230e+01  ,9.090138159227e-01  ,1.000000000000e+00  ,5.000020449999e+04  ,1.939515345998e+04  
  2.300624437460e+01  ,9.089900124236e-01  ,1.000000000000e+00  ,5.000020449999e+04  ,1.939515205566e+04  
  2.300624437600e+01  ,9.089856280480e-01  ,1.000000000000e+00  ,5.000020449999e+04  ,1.939515205182e+04  
  2.300624437610e+01  ,9.089876330108e-01  ,1.000000000000e+00  ,5.000020449999e+04  ,1.939515205154e+04  
  2.300624441666e+01  ,9.089845853741e-01  ,1.000000000000e+00  ,5.000020449999e+04  ,1.939515194036e+04  
  2.300624445768e+01  ,9.089854602353e-01  ,1.000000000000e+00  ,5.000020449999e+04  ,1.939515182791e+04  
  2.300624453972e+01  ,9.089806877892e-01  ,1.000000000000e+00  ,5.000020449999e+04  ,1.939515160302e+04  
  2.300624470380e+01  ,9.089728675317e-01  ,1.000000000000e+00  ,5.000020449999e+04  ,1.939515115323e+04  
  2.300624503196e+01  ,9.089584252797e-01  ,1.000000000000e+00  ,5.000020449999e+04  ,1.939515025364e+04  
  2.300624568828e+01  ,9.089394520270e-01  ,1.000000000000e+00  ,5.000020449999e+04  ,1.939514845442e+04  
  2.300624700092e+01  ,9.088844353100e-01  ,1.000000000000e+00  ,5.000020449999e+04  ,1.939514485582e+04  
  2.300624962619e+01  ,9.087688364671e-01  ,1.000000000000e+00  ,5.000020449999e+04  ,1.939513765799e+04  
  2.300625487674e+01  ,9.085592196789e-01  ,1.000000000000e+00  ,5.000020450000e+04  ,1.939512325989e+04  
  2.300626537784e+01  ,9.081371471402e-01  ,1.000000000000e+00  ,5.000020450000e+04  ,1.939509445384e+04  
  2.300628081020e+01  ,9.075037712464e-01  ,1.000000000000e+00  ,5.000020450001e+04  ,1.939505209657e+04  
  2.300628207160e+01  ,9.074536974076e-01  ,1.000000000000e+00  ,5.000020450001e+04  ,1.939504863314e+04  
  2.300628207800e+01  ,9.074518537964e-01  ,1.000000000000e+00  ,5.000020450001e+04  ,1.939504861557e+04  
  2.300628207810e+01  ,9.074538318673e-01  ,1.000000000000e+00  ,5.000020450001e+04  ,1.939504861529e+04  
  2.300628221610e+01  ,9.074458852992e-01  ,1.000000000000e+00  ,5.000020450001e+04  ,1.939504823638e+04  
  2.300628235421e+01  ,9.074425084982e-01  ,1.000000000000e+00  ,5.000020450001e+04  ,1.939504785714e+04  
  2.300628263044e+01  ,9.074288855190e-01  ,1.000000000000e+00  ,5.000020450001e+04  ,1.939504709866e+04  
  2.300628318291e+01  ,9.074084937456e-01  ,1.000000000000e+00  ,5.000020450001e+04  ,1.939504558165e+04  
  2.300628428783e+01  ,9.073608440813e-01  ,1.000000000000e+00  ,5.000020450001e+04  ,1.939504254754e+04  
  2.300628649769e+01  ,9.072723966674e-01  ,1.000000000000e+00  ,5.000020450001e+04  ,1.939503647887e+04  
