  Time                 , V(VN)                , V(VS)                , (V(MS:+)-V(MS:-)) / I(MS:+), (V(MH:+)-V(MH:-)) / I(MH:+)
  1.993372888406e+01  ,-4.568565991903e-07  ,0.000000000000e+00  ,5.007900099149e+04  ,4.999830434382e+04  
  1.993373099283e+01  ,-3.685459391556e-07  ,0.000000000000e+00  ,5.007900536204e+04  ,4.999830434736e+04  
  1.993373521036e+01  ,-4.577020537577e-07  ,0.000000000000e+00  ,5.007901411794e+04  ,4.999830435446e+04  
  1.993373626474e+01  ,-3.685120111563e-07  ,0.000000000000e+00  ,5.007901630555e+04  ,4.999830435623e+04  
  1.993373837350e+01  ,-4.577024328434e-07  ,0.000000000000e+00  ,5.007902068034e+04  ,4.999830435978e+04  
  1.993373890069e+01  ,-3.696319222091e-07  ,0.000000000000e+00  ,5.007902175332e+04  ,4.999830436067e+04  
  1.993373995508e+01  ,-4.570984770413e-07  ,0.000000000000e+00  ,5.007902389666e+04  ,4.999830436244e+04  
  1.993373995919e+01  ,-4.171854565971e-07  ,0.000000000000e+00  ,5.007902389644e+04  ,4.999830436245e+04  
  1.993373996743e+01  ,-4.119715061035e-07  ,0.000000000000e+00  ,5.007902389644e+04  ,4.999830436246e+04  
  1.993373998391e+01  ,-4.277385543261e-07  ,0.000000000000e+00  ,5.007902389643e+04  ,4.999830436249e+04  
  1.993373998581e+01  ,-4.276549210591e-07  ,0.000000000000e+00  ,5.007902389643e+04  ,4.999830436249e+04  
  1.993373998962e+01  ,-4.277806409103e-07  ,0.000000000000e+00  ,5.007902389643e+04  ,4.999830436250e+04  
  1.993373999724e+01  ,-4.278229599475e-07  ,0.000000000000e+00  ,5.007902389643e+04  ,4.999830436251e+04  
  1.993374001248e+01  ,-4.278468951624e-07  ,0.000000000000e+00  ,5.007902389643e+04  ,4.999830436254e+04  
  1.993374003406e+01  ,-4.277273924214e-07  ,0.000000000000e+00  ,5.007902389643e+04  ,4.999830436258e+04  
  1.993374007720e+01  ,-4.277173527856e-07  ,0.000000000000e+00  ,5.007902389643e+04  ,4.999830436265e+04  
  1.993374016350e+01  ,-4.275311062674e-07  ,0.000000000000e+00  ,5.007902389643e+04  ,4.999830436279e+04  
  1.993374033609e+01  ,-4.274890053613e-07  ,0.000000000000e+00  ,5.007902389643e+04  ,4.999830436308e+04  
  1.993374068127e+01  ,-4.273608040228e-07  ,0.000000000000e+00  ,5.007902389643e+04  ,4.999830436366e+04  
  1.993374137164e+01  ,-4.274343889665e-07  ,0.000000000000e+00  ,5.007902389643e+04  ,4.999830436483e+04  
  1.993374275237e+01  ,-4.273652706721e-07  ,0.000000000000e+00  ,5.007902389644e+04  ,4.999830436715e+04  
  1.993374551383e+01  ,-4.274399069693e-07  ,0.000000000000e+00  ,5.007902389644e+04  ,4.999830437179e+04  
  1.993375103675e+01  ,-4.273703929081e-07  ,0.000000000000e+00  ,5.007902389644e+04  ,4.999830438109e+04  
  1.993376208258e+01  ,-4.274413397953e-07  ,0.000000000000e+00  ,5.007902389645e+04  ,4.999830439967e+04  
  1.993378417426e+01  ,-4.273651292019e-07  ,0.000000000000e+00  ,5.007902389646e+04  ,4.999830443683e+04  
  1.993382835761e+01  ,-4.274263237791e-07  ,0.000000000000e+00  ,5.007902389648e+04  ,4.999830451114e+04  
  1.993391672431e+01  ,-4.273345244610e-07  ,0.000000000000e+00  ,5.007902389652e+04  ,4.999830465972e+04  
  1.993409345771e+01  ,-4.273651709186e-07  ,0.000000000000e+00  ,5.007902389661e+04  ,4.999830495672e+04  
  1.993444692450e+01  ,-4.272122329785e-07  ,0.000000000000e+00  ,5.007902389679e+04  ,4.999830555006e+04  
  1.993515385810e+01  ,-4.271204945006e-07  ,0.000000000000e+00  ,5.007902389714e+04  ,4.999830673412e+04  
  1.993656772528e+01  ,-4.267230063471e-07  ,0.000000000000e+00  ,5.007902389785e+04  ,4.999830909183e+04  
  1.993939545966e+01  ,-4.261415194606e-07  ,0.000000000000e+00  ,5.007902389926e+04  ,4.999831376569e+04  
  1.994505092841e+01  ,-4.247650091382e-07  ,0.000000000000e+00  ,5.007902390208e+04  ,4.999832294869e+04  
  1.995636186591e+01  ,-4.222214348426e-07  ,0.000000000000e+00  ,5.007826231949e+04  ,4.999834066695e+04  
  1.997898374091e+01  ,-4.170391179337e-07  ,0.000000000000e+00  ,5.007634285281e+04  ,4.999837359711e+04  
  2.000000000001e+01  ,-4.122324127609e-07  ,6.667259337215e-10  ,5.007575747240e+04  ,4.999840130326e+04  
  2.000300000001e+01  ,-1.755977699213e-01  ,2.500000006001e-01  ,5.007569888575e+04  ,4.999840533965e+04  
  2.000354144020e+01  ,-1.755169258104e-01  ,2.951200166666e-01  ,5.007568836442e+04  ,4.999840606726e+04  
  2.000380223910e+01  ,-1.753557535558e-01  ,3.168532583334e-01  ,5.007568333377e+04  ,4.999840641706e+04  
  2.000390420630e+01  ,-1.753654043277e-01  ,3.253505250000e-01  ,5.007568137520e+04  ,4.999840655367e+04  
  2.000396347940e+01  ,-1.753462434426e-01  ,3.302899499999e-01  ,5.007568023792e+04  ,4.999840663306e+04  
  2.000396607290e+01  ,-1.753482812055e-01  ,3.305060749999e-01  ,5.007568018817e+04  ,4.999840663653e+04  
  2.000396607300e+01  ,-1.753892597480e-01  ,3.305060833334e-01  ,5.007568018816e+04  ,4.999840663654e+04  
  2.000396608783e+01  ,-1.753617128998e-01  ,3.305073190122e-01  ,5.007568018788e+04  ,4.999840663655e+04  
  2.000396611748e+01  ,-1.753608185536e-01  ,3.305097903698e-01  ,5.007568018731e+04  ,4.999840663659e+04  
  2.000396616894e+01  ,-1.753508588154e-01  ,3.305140784275e-01  ,5.007568018632e+04  ,4.999840663666e+04  
  2.000396627185e+01  ,-1.753255247168e-01  ,3.305226545424e-01  ,5.007568018435e+04  ,4.999840663680e+04  
  2.000396647768e+01  ,-1.752803219279e-01  ,3.305398067722e-01  ,5.007568018040e+04  ,4.999840663708e+04  
  2.000396688933e+01  ,-1.753089682898e-01  ,3.305741112323e-01  ,5.007568017250e+04  ,4.999840663763e+04  
  2.000396771264e+01  ,-1.753943547374e-01  ,3.306427201520e-01  ,5.007568015671e+04  ,4.999840663873e+04  
  2.000396935926e+01  ,-1.753413978295e-01  ,3.307799379915e-01  ,5.007568012511e+04  ,4.999840664094e+04  
  2.000397265248e+01  ,-1.753437165899e-01  ,3.310543736707e-01  ,5.007568006194e+04  ,4.999840664535e+04  
  2.000397923894e+01  ,-1.753363156895e-01  ,3.316032450288e-01  ,5.007567993559e+04  ,4.999840665417e+04  
  2.000399241185e+01  ,-1.753331907385e-01  ,3.327009877454e-01  ,5.007567968294e+04  ,4.999840667181e+04  
  2.000401875768e+01  ,-1.753281663987e-01  ,3.348964731783e-01  ,5.007567917783e+04  ,4.999840670709e+04  
  2.000407144933e+01  ,-1.753038562601e-01  ,3.392874440443e-01  ,5.007567816832e+04  ,4.999840677764e+04  
  2.000416760730e+01  ,-1.752689157438e-01  ,3.473006083334e-01  ,5.007567632855e+04  ,4.999840690634e+04  
  2.000428415530e+01  ,-1.752156348084e-01  ,3.570129416669e-01  ,5.007567410294e+04  ,4.999840706225e+04  
  2.000459660600e+01  ,-1.750907767710e-01  ,3.830505000000e-01  ,5.007566815937e+04  ,4.999840747980e+04  
  2.000543967241e+01  ,-1.747990658332e-01  ,4.533060338542e-01  ,5.007565228663e+04  ,4.999840860336e+04  
  2.000643889116e+01  ,2.938425874163e-01  ,5.365742630208e-01  ,5.007563377760e+04  ,4.998110899313e+04  
  2.000653492010e+01  ,3.214839469583e-01  ,5.445766750001e-01  ,5.007563201587e+04  ,4.997789489324e+04  
  2.000675617390e+01  ,3.184060402273e-01  ,5.630144916668e-01  ,5.007562796794e+04  ,4.997075579069e+04  
  2.000687429430e+01  ,3.378834981122e-01  ,5.728578583334e-01  ,5.007562581322e+04  ,4.996705207479e+04  
  2.000704776710e+01  ,3.388163438067e-01  ,5.873139250001e-01  ,5.007562265673e+04  ,4.996177313440e+04  
  2.000706524410e+01  ,3.433719278546e-01  ,5.887703416668e-01  ,5.007562233925e+04  ,4.996124789098e+04  
  2.000715271880e+01  ,3.495865221194e-01  ,5.960599000000e-01  ,5.007562075162e+04  ,4.995865356814e+04  
  2.000715995340e+01  ,3.493508992542e-01  ,5.966627833335e-01  ,5.007562062042e+04  ,4.995844055297e+04  
  2.000716691120e+01  ,3.500849744887e-01  ,5.972426000002e-01  ,5.007562049426e+04  ,4.995823629133e+04  
  2.000717969430e+01  ,3.505964170618e-01  ,5.983078583333e-01  ,5.007562026251e+04  ,4.995786131818e+04  
  2.000719556970e+01  ,3.517004176683e-01  ,5.996308083335e-01  ,5.007561997477e+04  ,4.995739696626e+04  
  2.000720336210e+01  ,3.520377511741e-01  ,6.002801750000e-01  ,5.007561983356e+04  ,4.995716943048e+04  
  2.000720512100e+01  ,3.521881528432e-01  ,6.004267500001e-01  ,5.007561980169e+04  ,4.995711814091e+04  
  2.000720865270e+01  ,3.523989242676e-01  ,6.007210583334e-01  ,5.007561973770e+04  ,4.995701517144e+04  
  2.000721026210e+01  ,3.524959016941e-01  ,6.008551749999e-01  ,5.007561970854e+04  ,4.995696826881e+04  
  2.000721035390e+01  ,3.525019126246e-01  ,6.008628250000e-01  ,5.007561970687e+04  ,4.995696559392e+04  
  2.000721035400e+01  ,3.525065761060e-01  ,6.008628333334e-01  ,5.007561970687e+04  ,4.995696559101e+04  
  2.000721047717e+01  ,3.525060664106e-01  ,6.008730972532e-01  ,5.007561970464e+04  ,4.995696200222e+04  
  2.000721059194e+01  ,3.525204728649e-01  ,6.008826618118e-01  ,5.007561970256e+04  ,4.995695865803e+04  
  2.000721082085e+01  ,3.525262935145e-01  ,6.009017372849e-01  ,5.007561969841e+04  ,4.995695198859e+04  
  2.000721127866e+01  ,3.525608862692e-01  ,6.009398882313e-01  ,5.007561969012e+04  ,4.995693865047e+04  
  2.000721219428e+01  ,3.526069334184e-01  ,6.010161901238e-01  ,5.007561967353e+04  ,4.995691197732e+04  
  2.000721402553e+01  ,3.527218048694e-01  ,6.011687939091e-01  ,5.007561964035e+04  ,4.995685864354e+04  
  2.000721768802e+01  ,3.529288062418e-01  ,6.014740014795e-01  ,5.007561957400e+04  ,4.995675202651e+04  
  2.000722023810e+01  ,3.530860602332e-01  ,6.016865083333e-01  ,5.007561952781e+04  ,4.995667783223e+04  
  2.000722040000e+01  ,3.530871456896e-01  ,6.017000000001e-01  ,5.007561952487e+04  ,4.995667312287e+04  
  2.000722040020e+01  ,3.530917050084e-01  ,6.017000166668e-01  ,5.007561952487e+04  ,4.995667311706e+04  
  2.000722040030e+01  ,3.530881394108e-01  ,6.017000249999e-01  ,5.007561952487e+04  ,4.995667311415e+04  
  2.000722040584e+01  ,3.530924602237e-01  ,6.017004866875e-01  ,5.007561952477e+04  ,4.995667295300e+04  
  2.000722041149e+01  ,3.530889186077e-01  ,6.017009573780e-01  ,5.007561952467e+04  ,4.995667278870e+04  
  2.000722042279e+01  ,3.530934292648e-01  ,6.017018987589e-01  ,5.007561952446e+04  ,4.995667246011e+04  
  2.000722044538e+01  ,3.530909927795e-01  ,6.017037815207e-01  ,5.007561952405e+04  ,4.995667180293e+04  
  2.000722049056e+01  ,3.530975301110e-01  ,6.017075470440e-01  ,5.007561952323e+04  ,4.995667048858e+04  
  2.000722058094e+01  ,3.530992033193e-01  ,6.017150780909e-01  ,5.007561952160e+04  ,4.995666785990e+04  
  2.000722076168e+01  ,3.531139018596e-01  ,6.017301401847e-01  ,5.007561951832e+04  ,4.995666260266e+04  
  2.000722112317e+01  ,3.531319879403e-01  ,6.017602643722e-01  ,5.007561951177e+04  ,4.995665208871e+04  
  2.000722184615e+01  ,3.531798901677e-01  ,6.018205127471e-01  ,5.007561949868e+04  ,4.995663106301e+04  
  2.000722329211e+01  ,3.532638406905e-01  ,6.019410094969e-01  ,5.007561947248e+04  ,4.995658901953e+04  
  2.000722618404e+01  ,3.534405897080e-01  ,6.021820029967e-01  ,5.007561942010e+04  ,4.995650496354e+04  
  2.000723196788e+01  ,3.537742415501e-01  ,6.026639899964e-01  ,5.007561931534e+04  ,4.995633697735e+04  
  2.000724353557e+01  ,3.544574111293e-01  ,6.036279639954e-01  ,5.007561910586e+04  ,4.995600150665e+04  
  2.000726667094e+01  ,3.558175395301e-01  ,6.055559119933e-01  ,5.007561868702e+04  ,4.995533256546e+04  
  2.000731294170e+01  ,3.585521076748e-01  ,6.094118079893e-01  ,5.007561784983e+04  ,4.995400261215e+04  
  2.000740548320e+01  ,3.640109877160e-01  ,6.171235999816e-01  ,5.007561617744e+04  ,4.995137381205e+04  
  2.000759056621e+01  ,3.749464463908e-01  ,6.325471839661e-01  ,5.007561284059e+04  ,4.994623596464e+04  
  2.000796073222e+01  ,3.968262974231e-01  ,6.633943519348e-01  ,5.007560619834e+04  ,4.993640521084e+04  
  2.000870106425e+01  ,4.406561605283e-01  ,7.250886878722e-01  ,5.007559303774e+04  ,4.991829446797e+04  
  2.001018172832e+01  ,5.284201608156e-01  ,8.484773597471e-01  ,5.007556719721e+04  ,4.988693387909e+04  
  2.001314305644e+01  ,7.040625113877e-01  ,1.095254703497e+00  ,5.007551732800e+04  ,4.983725184687e+04  
  2.001906571269e+01  ,1.055284283473e+00  ,1.588809390997e+00  ,5.007542406837e+04  ,4.976662793150e+04  
  2.002125000860e+01  ,1.184794329107e+00  ,1.770834050000e+00  ,5.007539169170e+04  ,4.974700459335e+04  
  2.002212500774e+01  ,1.236668205704e+00  ,1.843750645000e+00  ,5.007537907466e+04  ,4.973991766697e+04  
  2.002285893840e+01  ,1.280178827001e+00  ,1.904911533333e+00  ,5.007536859716e+04  ,4.973417752490e+04  
  2.002314106731e+01  ,1.296904032351e+00  ,1.928422275521e+00  ,5.007536458489e+04  ,4.973199973092e+04  
  2.002370532512e+01  ,1.330353772617e+00  ,1.975443759896e+00  ,5.007535659073e+04  ,4.972769948052e+04  
  2.002381750550e+01  ,1.337003163761e+00  ,1.984792125000e+00  ,5.007535500864e+04  ,4.972685766820e+04  
  2.002381750560e+01  ,1.336969187134e+00  ,1.984792133333e+00  ,5.007535500864e+04  ,4.972685766745e+04  
  2.002381751280e+01  ,1.337025371729e+00  ,1.984792733333e+00  ,5.007535500854e+04  ,4.972685761355e+04  
  2.002381751351e+01  ,1.336971857934e+00  ,1.984792792857e+00  ,5.007535500853e+04  ,4.972685760821e+04  
  2.002381751494e+01  ,1.337044926593e+00  ,1.984792911911e+00  ,5.007535500851e+04  ,4.972685759751e+04  
  2.002381751780e+01  ,1.338478422840e+00  ,1.984793150020e+00  ,5.007535500847e+04  ,4.972685757613e+04  
  2.002381752351e+01  ,1.345063803950e+00  ,1.984793626236e+00  ,5.007535500839e+04  ,4.972685753340e+04  
  2.002381753494e+01  ,1.358109854627e+00  ,1.984794578668e+00  ,5.007535500823e+04  ,4.972685744813e+04  
  2.002381755780e+01  ,1.382467549294e+00  ,1.984796483533e+00  ,5.007535500790e+04  ,4.972685727829e+04  
  2.002381760178e+01  ,1.423866123077e+00  ,1.984800148226e+00  ,5.007535500728e+04  ,4.972685695393e+04  
  2.002381764310e+01  ,1.456748016877e+00  ,1.984803591667e+00  ,5.007535500670e+04  ,4.972685665170e+04  
  2.002381765020e+01  ,1.461856042035e+00  ,1.984804183333e+00  ,5.007535500660e+04  ,4.972685660000e+04  
  2.002381765090e+01  ,1.462374869967e+00  ,1.984804241667e+00  ,5.007535500659e+04  ,4.972685659490e+04  
  2.002381765100e+01  ,1.462395525654e+00  ,1.984804250000e+00  ,5.007535500659e+04  ,4.972685659418e+04  
  2.002381765730e+01  ,1.339278066531e+00  ,1.984804775000e+00  ,5.007535500650e+04  ,4.972685654771e+04  
  2.002381765801e+01  ,1.306051051361e+00  ,1.984804834524e+00  ,5.007535500649e+04  ,4.972685654235e+04  
  2.002381765944e+01  ,1.217294535949e+00  ,1.984804953578e+00  ,5.007535500647e+04  ,4.972685653148e+04  
  2.002381766230e+01  ,9.665488898172e-01  ,1.984805191686e+00  ,5.007535500643e+04  ,4.972685650887e+04  
  2.002381766801e+01  ,2.572384803789e-01  ,1.984805667903e+00  ,5.007535500635e+04  ,4.972685645750e+04  
  2.002381767944e+01  ,-2.266340337201e-03  ,1.984806620335e+00  ,5.007535500619e+04  ,4.972685634046e+04  
  2.002381770054e+01  ,1.238678813024e-03  ,1.984808378672e+00  ,5.007535500589e+04  ,4.972685611542e+04  
  2.002381773379e+01  ,-8.817450928404e-04  ,1.984811148798e+00  ,5.007535500542e+04  ,4.972685575926e+04  
  2.002381778654e+01  ,5.874783193462e-04  ,1.984815544640e+00  ,5.007535500468e+04  ,4.972685518986e+04  
  2.002381789204e+01  ,-3.647941760221e-04  ,1.984824336325e+00  ,5.007535500319e+04  ,4.972685403655e+04  
  2.002381810304e+01  ,2.631137708704e-04  ,1.984841919696e+00  ,5.007535500022e+04  ,4.972685167667e+04  
  2.002381841210e+01  ,-2.288322540807e-04  ,1.984867675000e+00  ,5.007535499586e+04  ,4.972684811049e+04  
  2.002381877890e+01  ,2.208245731197e-04  ,1.984898241667e+00  ,5.007535499069e+04  ,4.972684374265e+04  
  2.002381972330e+01  ,-2.181818929472e-04  ,1.984976941667e+00  ,5.007535497739e+04  ,4.972683201744e+04  
  2.002382173021e+01  ,2.191348761613e-04  ,1.985144184353e+00  ,5.007535494910e+04  ,4.972680542402e+04  
  2.002382574404e+01  ,-2.183118804453e-04  ,1.985478669725e+00  ,5.007535489254e+04  ,4.972674642051e+04  
  2.002383377169e+01  ,2.188089686967e-04  ,1.986147640468e+00  ,5.007535477943e+04  ,4.972660186786e+04  
  2.002384982698e+01  ,-2.185017971215e-04  ,1.987485581956e+00  ,5.007535455325e+04  ,4.972615296478e+04  
  2.002385384081e+01  ,2.185258710625e-04  ,1.987820067328e+00  ,5.007535449671e+04  ,4.972599928957e+04  
  2.002386186846e+01  ,-2.185187718737e-04  ,1.988489038071e+00  ,5.007535438364e+04  ,4.972561257469e+04  
  2.002386387537e+01  ,2.182638158814e-04  ,1.988656280758e+00  ,5.007535435538e+04  ,4.972549712867e+04  
  2.002386788919e+01  ,-2.184179090534e-04  ,1.988990766129e+00  ,5.007535429885e+04  ,4.972523665820e+04  
  2.002387591684e+01  ,2.181091337121e-04  ,1.989659736873e+00  ,5.007535418580e+04  ,4.972456059020e+04  
  2.002389197214e+01  ,-2.184369462555e-04  ,1.990997678361e+00  ,5.007535395974e+04  ,4.972190933868e+04  
  2.002392408274e+01  ,2.176831801677e-04  ,1.993673561336e+00  ,5.007535350777e+04  ,4.971818940249e+04  
  2.002398830393e+01  ,-2.187876553137e-04  ,1.999025327286e+00  ,5.007535260441e+04  ,4.971820216515e+04  
  2.002409382151e+01  ,2.176581564584e-04  ,2.007818458797e+00  ,5.007535112185e+04  ,4.971822312550e+04  
  2.002429968530e+01  ,-2.172579363986e-04  ,2.024973775000e+00  ,5.007675601063e+04  ,4.971676009835e+04  
  2.002434140990e+01  ,2.193097855212e-04  ,2.028450825000e+00  ,5.007733888641e+04  ,4.971622381595e+04  
  2.002438709530e+01  ,-2.172342140909e-04  ,2.032257941667e+00  ,5.007797938653e+04  ,4.971564549235e+04  
  2.002443259230e+01  ,2.192900135753e-04  ,2.036049358333e+00  ,5.007861744100e+04  ,4.971506634402e+04  
  2.002446056190e+01  ,-2.172082912750e-04  ,2.038380158333e+00  ,5.007901100314e+04  ,4.971471545918e+04  
  2.002448629090e+01  ,2.192558053338e-04  ,2.040524241667e+00  ,5.007937266949e+04  ,4.971438971588e+04  
  2.002450141050e+01  ,-2.171702851683e-04  ,2.041784208333e+00  ,5.007958590215e+04  ,4.971420153197e+04  
  2.002451344080e+01  ,2.191943349175e-04  ,2.042786733333e+00  ,5.007975518893e+04  ,4.971404975105e+04  
  2.002452277050e+01  ,-2.171145511340e-04  ,2.043564208333e+00  ,5.007988686778e+04  ,4.971393394351e+04  
  2.002453187180e+01  ,2.191191957053e-04  ,2.044322650000e+00  ,5.008001511154e+04  ,4.971381978082e+04  
  2.002454039480e+01  ,-2.170574969966e-04  ,2.045032900000e+00  ,5.008013541448e+04  ,4.971371377325e+04  
  2.002454429130e+01  ,2.190082884397e-04  ,2.045357608333e+00  ,5.008019036260e+04  ,4.971366500089e+04  
  2.002454576060e+01  ,-2.168422705751e-04  ,2.045480050000e+00  ,5.008021110553e+04  ,4.971364671665e+04  
  2.002454578990e+01  ,2.107857791884e-04  ,2.045482491667e+00  ,5.008021151907e+04  ,4.971364635147e+04  
  2.002454579000e+01  ,1.264335578242e-04  ,2.045482500000e+00  ,5.008021152048e+04  ,4.971364635023e+04  
  2.002454581892e+01  ,-1.191201023474e-04  ,2.045484909766e+00  ,5.008021192863e+04  ,4.971364598981e+04  
  2.002454584533e+01  ,1.157043639708e-04  ,2.045487110916e+00  ,5.008021230143e+04  ,4.971364566060e+04  
  2.002454589000e+01  ,-1.107140021475e-04  ,2.045490833722e+00  ,5.008021293196e+04  ,4.971364510378e+04  
  2.002454597935e+01  ,1.112433315882e-04  ,2.045498279336e+00  ,5.008021419302e+04  ,4.971364399013e+04  
  2.002454615805e+01  ,-1.085434820070e-04  ,2.045513170563e+00  ,5.008021671511e+04  ,4.971364176271e+04  
  2.002454651544e+01  ,1.101742444618e-04  ,2.045542953017e+00  ,5.008022175927e+04  ,4.971363730757e+04  
  2.002454723022e+01  ,-1.080119837980e-04  ,2.045602517926e+00  ,5.008023184761e+04  ,4.971362839656e+04  
  2.002454865977e+01  ,1.099091042320e-04  ,2.045721647743e+00  ,5.008025202475e+04  ,4.971361057349e+04  
  2.002455151889e+01  ,-1.078793414848e-04  ,2.045959907376e+00  ,5.008029238215e+04  ,4.971357492848e+04  
  2.002455723712e+01  ,1.098432836883e-04  ,2.046436426643e+00  ,5.008037311062e+04  ,4.971350365125e+04  
  2.002455976700e+01  ,-1.078070943805e-04  ,2.046647250000e+00  ,5.008040883271e+04  ,4.971347212225e+04  
  2.002455981680e+01  ,1.073093776611e-04  ,2.046651400000e+00  ,5.008040953593e+04  ,4.971347150165e+04  
  2.002455981690e+01  ,6.698304937203e-05  ,2.046651408333e+00  ,5.008040953734e+04  ,4.971347150040e+04  
  2.002455982410e+01  ,-5.429478771291e-05  ,2.046652008333e+00  ,5.008040963901e+04  ,4.971347141067e+04  
  2.002455982481e+01  ,2.075631894449e-05  ,2.046652067857e+00  ,5.008040964910e+04  ,4.971347140177e+04  
  2.002455982624e+01  ,1.826899438306e-05  ,2.046652186912e+00  ,5.008040966927e+04  ,4.971347138397e+04  
  2.002455982910e+01  ,4.562501452554e-05  ,2.046652425020e+00  ,5.008040970962e+04  ,4.971347134836e+04  
  2.002455983200e+01  ,3.526655104480e-05  ,2.046652666698e+00  ,5.008040975057e+04  ,4.971347131222e+04  
  2.002455983780e+01  ,4.582534715425e-05  ,2.046653150054e+00  ,5.008040983247e+04  ,4.971347123994e+04  
  2.002455984100e+01  ,3.599601335225e-05  ,2.046653416667e+00  ,5.008040987765e+04  ,4.971347120007e+04  
  2.002455984110e+01  ,3.842223767947e-05  ,2.046653425000e+00  ,5.008040987906e+04  ,4.971347119882e+04  
  2.002455984120e+01  ,3.881946567219e-05  ,2.046653433333e+00  ,5.008040988048e+04  ,4.971347119758e+04  
  2.002455984217e+01  ,4.076877326042e-05  ,2.046653514436e+00  ,5.008040989422e+04  ,4.971347118545e+04  
  2.002455984327e+01  ,3.920317697492e-05  ,2.046653606047e+00  ,5.008040990974e+04  ,4.971347117175e+04  
  2.002455984547e+01  ,3.990187223124e-05  ,2.046653789269e+00  ,5.008040994079e+04  ,4.971347114435e+04  
  2.002455984987e+01  ,3.824548739217e-05  ,2.046654155714e+00  ,5.008041000288e+04  ,4.971347108956e+04  
  2.002455985866e+01  ,3.777440013053e-05  ,2.046654888603e+00  ,5.008041012707e+04  ,4.971347097997e+04  
  2.002455987625e+01  ,3.439582306797e-05  ,2.046656354380e+00  ,5.008041037545e+04  ,4.971347076081e+04  
  2.002455990930e+01  ,3.004125017192e-05  ,2.046659108333e+00  ,5.008041084211e+04  ,4.971347034916e+04  
  2.002455991320e+01  ,2.864474113196e-05  ,2.046659433333e+00  ,5.008041089718e+04  ,4.971347030059e+04  
  2.002455991360e+01  ,2.918520968542e-05  ,2.046659466667e+00  ,5.008041090283e+04  ,4.971347029561e+04  
  2.002455991370e+01  ,2.869085420087e-05  ,2.046659475000e+00  ,5.008041090424e+04  ,4.971347029436e+04  
  2.002455991973e+01  ,2.816023878438e-05  ,2.046659977542e+00  ,5.008041098940e+04  ,4.971347021926e+04  
  2.002455992000e+01  ,2.765564298457e-05  ,2.046660000000e+00  ,5.008041099320e+04  ,4.971347021591e+04  
  2.002455992054e+01  ,2.002365176068e-05  ,2.046660044921e+00  ,5.008041100081e+04  ,4.971347020920e+04  
  2.002455992162e+01  ,3.766263098726e-06  ,2.046660134762e+00  ,5.008041101604e+04  ,4.971347019577e+04  
  2.002455992377e+01  ,-1.181031553799e-05  ,2.046660314446e+00  ,5.008041104648e+04  ,4.971347016892e+04  
  2.002455992809e+01  ,-2.018470094001e-05  ,2.046660673812e+00  ,5.008041110738e+04  ,4.971347011523e+04  
  2.002455993671e+01  ,-1.986928730346e-05  ,2.046661392545e+00  ,5.008041122917e+04  ,4.971347000785e+04  
  2.002455995262e+01  ,-1.085390134925e-05  ,2.046662718748e+00  ,5.008041145389e+04  ,4.971346980976e+04  
  2.002455998445e+01  ,-5.431006592893e-06  ,2.046665371155e+00  ,5.008041190334e+04  ,4.971346941373e+04  
  2.002456004544e+01  ,-2.191629135062e-05  ,2.046670453444e+00  ,5.008041276453e+04  ,4.971346865560e+04  
  2.002456016742e+01  ,-5.786024397366e-03  ,2.046680618023e+00  ,5.008041448515e+04  ,4.971346714216e+04  
  2.002456041137e+01  ,-3.748980546516e-02  ,2.046700947181e+00  ,5.008041790277e+04  ,4.971346412506e+04  
  2.002456089927e+01  ,2.475392422821e-02  ,2.046741605495e+00  ,5.008042477199e+04  ,4.971345810693e+04  
  2.002456153651e+01  ,1.202455838720e-01  ,2.046794709260e+00  ,5.008043401505e+04  ,4.971345021930e+04  
  2.002456281100e+01  ,2.787222655606e-01  ,2.046900916790e+00  ,5.008045351661e+04  ,4.971343412286e+04  
  2.002456535998e+01  ,5.425541134900e-01  ,2.047113331849e+00  ,5.008049622685e+04  ,4.971340006378e+04  
  2.002457045794e+01  ,8.975737864967e-01  ,2.047538161968e+00  ,5.008059290966e+04  ,4.971332286395e+04  
  2.002458065387e+01  ,1.239475271432e+00  ,2.048387822206e+00  ,5.008081178852e+04  ,4.971312216041e+04  
  2.002460104571e+01  ,1.390559495543e+00  ,2.050087142681e+00  ,5.008128572753e+04  ,4.971239841355e+04  
  2.002460614367e+01  ,1.390370926005e+00  ,2.050511972800e+00  ,5.008140700635e+04  ,4.971212715578e+04  
  2.002461633960e+01  ,1.387234607013e+00  ,2.051361633038e+00  ,5.008164948198e+04  ,4.971137960379e+04  
  2.002463673144e+01  ,1.389150064671e+00  ,2.053060953513e+00  ,5.008213451932e+04  ,4.970774410056e+04  
  2.002467751513e+01  ,1.390031111543e+00  ,2.056459594463e+00  ,5.008310569199e+04  ,4.970228008423e+04  
  2.002475908252e+01  ,1.396520002163e+00  ,2.063256876364e+00  ,5.008505296032e+04  ,4.970229714599e+04  
  2.002489296924e+01  ,1.402955380501e+00  ,2.074414102927e+00  ,5.008826344856e+04  ,4.970232513608e+04  
  2.002516074267e+01  ,1.420571095077e+00  ,2.096728556052e+00  ,5.009473730358e+04  ,4.970238105850e+04  
  2.002569628955e+01  ,1.450960164191e+00  ,2.141357462302e+00  ,5.010789625250e+04  ,4.970249267245e+04  
