  Time                 , V(VS)                , (V(MH:+)-V(MH:-))  / I(MH:+)
  3.274127990723e+00  ,1.087337870418e+00  ,1.710512626389e+04  
  3.284127990723e+00  ,1.059907834101e+00  ,1.706316383615e+04  
  3.294127990723e+00  ,8.160405285806e-01  ,1.701279123256e+04  
  3.304127990723e+00  ,1.000103762932e+00  ,1.696710427753e+04  
  3.314127990723e+00  ,8.684591204566e-01  ,1.692028613876e+04  
  3.324127990723e+00  ,1.067952513199e+00  ,1.687810623517e+04  
  3.334127990723e+00  ,8.571794793542e-01  ,1.683042970047e+04  
  3.344127990723e+00  ,1.122312082278e+00  ,1.678965487088e+04  
  3.354127990723e+00  ,8.407849360637e-01  ,1.674214466966e+04  
  3.364127990723e+00  ,9.068269905698e-01  ,1.669529884176e+04  
  3.374127990723e+00  ,9.549241615040e-01  ,1.665058102554e+04  
  3.384127990723e+00  ,9.397869808039e-01  ,1.660667673810e+04  
  3.394127990723e+00  ,9.944883571886e-01  ,1.656397590903e+04  
  3.404127990723e+00  ,1.012543107395e+00  ,1.652293890124e+04  
  3.414127990723e+00  ,1.181981872005e+00  ,1.648671676731e+04  
  3.424127990723e+00  ,1.092464980010e+00  ,1.645149576387e+04  
  3.434127990723e+00  ,1.035761589404e+00  ,1.641387553929e+04  
  3.444127990723e+00  ,1.188476210822e+00  ,1.637927314800e+04  
  3.454127990723e+00  ,1.161998352000e+00  ,1.634524913942e+04  
  3.464127990723e+00  ,1.007965330973e+00  ,1.630880388042e+04  
  3.474127990723e+00  ,1.185814996796e+00  ,1.627289747298e+04  
  3.484127990723e+00  ,1.058723715934e+00  ,1.623820964706e+04  
  3.494127990723e+00  ,9.595141453291e-01  ,1.619954459181e+04  
  3.504127990723e+00  ,1.081991027558e+00  ,1.616148916685e+04  
  3.514127990723e+00  ,1.089828180792e+00  ,1.612626926028e+04  
  3.524127990723e+00  ,9.910946989349e-01  ,1.608881254680e+04  
  3.534127990723e+00  ,9.611987670522e-01  ,1.604989161286e+04  
  3.544127990723e+00  ,1.084371471297e+00  ,1.601278195150e+04  
  3.554127990723e+00  ,8.486342967009e-01  ,1.597303375476e+04  
  3.564127990723e+00  ,1.051973021638e+00  ,1.593292253313e+04  
  3.574127990723e+00  ,8.611102633747e-01  ,1.589046112235e+04  
  3.584127990723e+00  ,8.534440137944e-01  ,1.584712104173e+04  
  3.594127990723e+00  ,1.185668507950e+00  ,1.581241202828e+04  
  3.604127990723e+00  ,9.557542649617e-01  ,1.577811825810e+04  
  3.614127990723e+00  ,8.622821741386e-01  ,1.573776139126e+04  
  3.624127990723e+00  ,1.141319009980e+00  ,1.570359164587e+04  
  3.634127990723e+00  ,1.161290322581e+00  ,1.567282718281e+04  
  3.644127990723e+00  ,9.714163640248e-01  ,1.563930605832e+04  
  3.654127990723e+00  ,8.072145756401e-01  ,1.559834584639e+04  
  3.664127990723e+00  ,1.072164067507e+00  ,1.556301740043e+04  
  3.674127990723e+00  ,8.476088747826e-01  ,1.552339354137e+04  
  3.684127990723e+00  ,1.148496963408e+00  ,1.549031255728e+04  
  3.694127990723e+00  ,1.149851985229e+00  ,1.545955232562e+04  
  3.704127990723e+00  ,8.765770439772e-01  ,1.542293432777e+04  
  3.714127990723e+00  ,9.757255775628e-01  ,1.538568264693e+04  
  3.724127990723e+00  ,8.251472518082e-01  ,1.534735292313e+04  
  3.734127990723e+00  ,1.081344035157e+00  ,1.531403292097e+04  
  3.744127990723e+00  ,1.164049195837e+00  ,1.528402354301e+04  
  3.754127990723e+00  ,9.682058168279e-01  ,1.525266802759e+04  
  3.764127990723e+00  ,9.807672353282e-01  ,1.521861583131e+04  
  3.774127990723e+00  ,9.223792229987e-01  ,1.518385126731e+04  
  3.784127990723e+00  ,9.961973937193e-01  ,1.515044738315e+04  
  3.794127990723e+00  ,9.692068239387e-01  ,1.511697324589e+04  
  3.804127990723e+00  ,9.955381939146e-01  ,1.508425264840e+04  
  3.814127990723e+00  ,8.942533646657e-01  ,1.504925155773e+04  
  3.824127990723e+00  ,8.234260078738e-01  ,1.501137598323e+04  
  3.834127990723e+00  ,8.847804193243e-01  ,1.497369537654e+04  
  3.844127990723e+00  ,1.179674672689e+00  ,1.494257541800e+04  
  3.854127990723e+00  ,9.814020203253e-01  ,1.491358735266e+04  
  3.864127990723e+00  ,9.472457045198e-01  ,1.488126704300e+04  
  3.874127990723e+00  ,8.457655568102e-01  ,1.484586022791e+04  
  3.884127990723e+00  ,1.034516434217e+00  ,1.481443321281e+04  
  3.894127990723e+00  ,1.197949156163e+00  ,1.478729852272e+04  
  3.904127990723e+00  ,1.170885341960e+00  ,1.476207098930e+04  
  3.914127990723e+00  ,9.059724723045e-01  ,1.473259602779e+04  
  3.924127990723e+00  ,1.008307138279e+00  ,1.470107484574e+04  
  3.934127990723e+00  ,9.704397717215e-01  ,1.467093686923e+04  
  3.944127990723e+00  ,1.100704977569e+00  ,1.464317490144e+04  
  3.954127990723e+00  ,1.187829218421e+00  ,1.461768601471e+04  
  3.964127990723e+00  ,9.088900418104e-01  ,1.458931963163e+04  
  3.974127990723e+00  ,9.497360148930e-01  ,1.455942831977e+04  
  3.984127990723e+00  ,1.160972930082e+00  ,1.453309702828e+04  
  3.994127990723e+00  ,1.088351084933e+00  ,1.450689705547e+04  
  4.004127990723e+00  ,1.136057618946e+00  ,1.448141191539e+04  
  4.014127990723e+00  ,1.164110232856e+00  ,1.445688237212e+04  
  4.024127990723e+00  ,9.842219306009e-01  ,1.443051308151e+04  
  4.034127990723e+00  ,1.157713553270e+00  ,1.440577219611e+04  
  4.044127990723e+00  ,1.095736564226e+00  ,1.438117801591e+04  
  4.054127990723e+00  ,8.263435773797e-01  ,1.435020638151e+04  
  4.064127990723e+00  ,8.401257362590e-01  ,1.431767785494e+04  
  4.074127990723e+00  ,1.062935270241e+00  ,1.428824017019e+04  
  4.084127990723e+00  ,9.589281899472e-01  ,1.425948461143e+04  
  4.094127990723e+00  ,9.072298348949e-01  ,1.423027716662e+04  
  4.104127990723e+00  ,1.164964751122e+00  ,1.420539272061e+04  
  4.114127990723e+00  ,8.492568742943e-01  ,1.417809912292e+04  
  4.124127990723e+00  ,1.127561265908e+00  ,1.415053954741e+04  
  4.134127990723e+00  ,1.187939085055e+00  ,1.412678944293e+04  
  4.144127990723e+00  ,1.054451124607e+00  ,1.410240267994e+04  
  4.154127990723e+00  ,9.117465742973e-01  ,1.407509164795e+04  
  4.164127990723e+00  ,1.169859920042e+00  ,1.404980311711e+04  
  4.174127990723e+00  ,9.038239692373e-01  ,1.402454913607e+04  
  4.184127990723e+00  ,1.182396923734e+00  ,1.400191993502e+04  
  4.194127990723e+00  ,1.089388714255e+00  ,1.397894276023e+04  
  4.204127990723e+00  ,9.877620777001e-01  ,1.395421825339e+04  
  4.214127990723e+00  ,1.092159794916e+00  ,1.393001085924e+04  
  4.224127990723e+00  ,8.074953459273e-01  ,1.390283426888e+04  
  4.234127990723e+00  ,1.094466994232e+00  ,1.387878786437e+04  
  4.244127990723e+00  ,1.178991058077e+00  ,1.385702093276e+04  
  4.254127990723e+00  ,9.562181463057e-01  ,1.383384017178e+04  
  4.264127990723e+00  ,1.131125827815e+00  ,1.381031406716e+04  
  4.274127990723e+00  ,1.089584032716e+00  ,1.378861680981e+04  
  4.284127990723e+00  ,9.558763389996e-01  ,1.376452296762e+04  
  4.294127990723e+00  ,1.158275093844e+00  ,1.374166863458e+04  
  4.304127990723e+00  ,1.068123416852e+00  ,1.372038134131e+04  
  4.314127990723e+00  ,1.024823755608e+00  ,1.369792537145e+04  
  4.324127990723e+00  ,9.840510269478e-01  ,1.367443828659e+04  
  4.334127990723e+00  ,1.154075746941e+00  ,1.365246114390e+04  
  4.344127990723e+00  ,8.936674092837e-01  ,1.362931643098e+04  
  4.354127990723e+00  ,1.147556993316e+00  ,1.360832843760e+04  
  4.364127990723e+00  ,1.102877895444e+00  ,1.358756056052e+04  
  4.374127990723e+00  ,1.081148716697e+00  ,1.356664497000e+04  
  4.384127990723e+00  ,1.028241828669e+00  ,1.354498533718e+04  
  4.394127990723e+00  ,1.097360148930e+00  ,1.352415546743e+04  
  4.404127990723e+00  ,1.090621662038e+00  ,1.350358990672e+04  
  4.414127990723e+00  ,9.134922330393e-01  ,1.348031971165e+04  
  4.424127990723e+00  ,1.023358867153e+00  ,1.345720230928e+04  
  4.434127990723e+00  ,1.198730430006e+00  ,1.343733632606e+04  
  4.444127990723e+00  ,8.365001373333e-01  ,1.341297555801e+04  
  4.445377990723e+00  ,8.107058931242e-01  ,1.340958871708e+04  
  4.447877990723e+00  ,9.638111514634e-01  ,1.340347186140e+04  
  4.452877990723e+00  ,8.824243903928e-01  ,1.339155766707e+04  
  4.460364709473e+00  ,1.066048158208e+00  ,1.337466382970e+04  
  4.468478771973e+00  ,8.770043031098e-01  ,1.335513748625e+04  
  4.478478771973e+00  ,8.178472243416e-01  ,1.332941429169e+04  
  4.488478771973e+00  ,8.965971861934e-01  ,1.330490865274e+04  
  4.498478771973e+00  ,1.089193395795e+00  ,1.328335614647e+04  
  4.508478771973e+00  ,1.027106540117e+00  ,1.326358029116e+04  
  4.518478771973e+00  ,8.598040711692e-01  ,1.324062531876e+04  
  4.528478771973e+00  ,1.041731009857e+00  ,1.321847208815e+04  
  4.538478771973e+00  ,9.978453932310e-01  ,1.319829080731e+04  
  4.548478771973e+00  ,1.197888119144e+00  ,1.318036287337e+04  
  4.558478771973e+00  ,1.070564897610e+00  ,1.316181556024e+04  
  4.568478771973e+00  ,1.000360118412e+00  ,1.314218190724e+04  
  4.578478771973e+00  ,1.068868068484e+00  ,1.312319330881e+04  
  4.588478771973e+00  ,1.185522019105e+00  ,1.310556020054e+04  
  4.598478771973e+00  ,1.181359294412e+00  ,1.308897284450e+04  
  4.608478771973e+00  ,8.195440534684e-01  ,1.306842273264e+04  
  4.609728771973e+00  ,1.148399304178e+00  ,1.306582717930e+04  
  4.612228771973e+00  ,1.014874721519e+00  ,1.306128824447e+04  
  4.615745959473e+00  ,1.072396008179e+00  ,1.305489188802e+04  
  4.619113928223e+00  ,9.483932004761e-01  ,1.304818617064e+04  
  4.625849865723e+00  ,1.111435285501e+00  ,1.303579210999e+04  
  4.633856115723e+00  ,9.560228278451e-01  ,1.302002107761e+04  
  4.643856115723e+00  ,1.100668355358e+00  ,1.300180549520e+04  
  4.653856115723e+00  ,9.929502243110e-01  ,1.298284866274e+04  
  4.663856115723e+00  ,8.528458510086e-01  ,1.296141513775e+04  
  4.673856115723e+00  ,9.166295358135e-01  ,1.293968153014e+04  
  4.683856115723e+00  ,8.337412640767e-01  ,1.291782887691e+04  
  4.693856115723e+00  ,1.040351573229e+00  ,1.289863531033e+04  
  4.703856115723e+00  ,1.096517838069e+00  ,1.288105124233e+04  
  4.713856115723e+00  ,1.050727866451e+00  ,1.286393084510e+04  
  4.723856115723e+00  ,9.681814020203e-01  ,1.284557731664e+04  
  4.733856115723e+00  ,8.308114871670e-01  ,1.282495296646e+04  
  4.743856115723e+00  ,9.320719016083e-01  ,1.280406760965e+04  
  4.753856115723e+00  ,9.583544419691e-01  ,1.278492905393e+04  
  4.763856115723e+00  ,1.096957304605e+00  ,1.276780220037e+04  
  4.773856115723e+00  ,1.005951109348e+00  ,1.275036223997e+04  
  4.783856115723e+00  ,1.173216956084e+00  ,1.273466954472e+04  
  4.793856115723e+00  ,9.829645680105e-01  ,1.271755036475e+04  
  4.803856115723e+00  ,8.360362559893e-01  ,1.269774729936e+04  
  4.813856115723e+00  ,9.788384655293e-01  ,1.267834491096e+04  
  4.823856115723e+00  ,9.972594378491e-01  ,1.266041197918e+04  
  4.833856115723e+00  ,1.142820520646e+00  ,1.264460206913e+04  
  4.843856115723e+00  ,8.800439466536e-01  ,1.262635977637e+04  
  4.853856115723e+00  ,1.017548142949e+00  ,1.260927425423e+04  
  4.863856115723e+00  ,1.144761497848e+00  ,1.259394957760e+04  
  4.873856115723e+00  ,1.182091738639e+00  ,1.257978745947e+04  
  4.883856115723e+00  ,1.098995941038e+00  ,1.256538281369e+04  
  4.893856115723e+00  ,8.043214209418e-01  ,1.254749119694e+04  
  4.903856115723e+00  ,8.918118839076e-01  ,1.252782582126e+04  
  4.913856115723e+00  ,9.038727988525e-01  ,1.250955325912e+04  
  4.923856115723e+00  ,9.892513809626e-01  ,1.249261738596e+04  
  4.933856115723e+00  ,9.331095309305e-01  ,1.247549262551e+04  
  4.943856115723e+00  ,1.007586901456e+00  ,1.245929380239e+04  
  4.953856115723e+00  ,9.478072450941e-01  ,1.244275620281e+04  
  4.963856115723e+00  ,1.190722373119e+00  ,1.242859192966e+04  
  4.973856115723e+00  ,8.078371532334e-01  ,1.241077213308e+04  
  4.975106115723e+00  ,1.174681844539e+00  ,1.240907556300e+04  
  4.977606115723e+00  ,9.829645680105e-01  ,1.240535011631e+04  
  4.980279943848e+00  ,8.279305398724e-01  ,1.240063509641e+04  
  4.985466662598e+00  ,8.205206457717e-01  ,1.239072472647e+04  
  4.995466662598e+00  ,8.728293710135e-01  ,1.237225994385e+04  
  5.005046350098e+00  ,1.156004516739e+00  ,1.235807774785e+04  
  5.015046350098e+00  ,1.195410016175e+00  ,1.234481051782e+04  
  5.025046350098e+00  ,1.182934049501e+00  ,1.233201764764e+04  
  5.035046350098e+00  ,1.185839411603e+00  ,1.231951158423e+04  
  5.045046350098e+00  ,1.032795190283e+00  ,1.230609559263e+04  
  5.055046350098e+00  ,8.683614612262e-01  ,1.229012108751e+04  
  5.065046350098e+00  ,1.001605273598e+00  ,1.227416474819e+04  
  5.075046350098e+00  ,9.740409558397e-01  ,1.225883535202e+04  
  5.085046350098e+00  ,1.064314706870e+00  ,1.224469215785e+04  
  5.095046350098e+00  ,1.198693807794e+00  ,1.223207408130e+04  
  5.105046350098e+00  ,8.962431714835e-01  ,1.221710967656e+04  
  5.115046350098e+00  ,9.528489028596e-01  ,1.220154235810e+04  
  5.125046350098e+00  ,1.181127353740e+00  ,1.218847808408e+04  
  5.135046350098e+00  ,1.164354380932e+00  ,1.217660665649e+04  
  5.145046350098e+00  ,1.023725089267e+00  ,1.216382625010e+04  
  5.155046350098e+00  ,1.179149754326e+00  ,1.215180746938e+04  
  5.165046350098e+00  ,1.029950865200e+00  ,1.213929411893e+04  
  5.175046350098e+00  ,9.730033265175e-01  ,1.212552294191e+04  
  5.185046350098e+00  ,1.117453535569e+00  ,1.211285876890e+04  
  5.195046350098e+00  ,1.183397930845e+00  ,1.210114189592e+04  
  5.205046350098e+00  ,8.274178289132e-01  ,1.208718216948e+04  
  5.206296350098e+00  ,1.071163060396e+00  ,1.208536072143e+04  
  5.208796350098e+00  ,8.680928983428e-01  ,1.208155099704e+04  
  5.209375646973e+00  ,9.285805841243e-01  ,1.208069940414e+04  
  5.210534240723e+00  ,8.298593096713e-01  ,1.207887359857e+04  
  5.212851428223e+00  ,1.085250404370e+00  ,1.207570429164e+04  
  5.214994787598e+00  ,1.074825281533e+00  ,1.207295893392e+04  
  5.218793615723e+00  ,1.138645588549e+00  ,1.206836829391e+04  
  5.224531896973e+00  ,9.501388592181e-01  ,1.206071779284e+04  
  5.234531896973e+00  ,1.005072176275e+00  ,1.204748611160e+04  
  5.244531896973e+00  ,8.772850733970e-01  ,1.203296536289e+04  
  5.254531896973e+00  ,1.033735160375e+00  ,1.201972586950e+04  
  5.264531896973e+00  ,9.926572466201e-01  ,1.200659013298e+04  
  5.274531896973e+00  ,1.188769188513e+00  ,1.199507422311e+04  
  5.284531896973e+00  ,9.089266640217e-01  ,1.198175455498e+04  
  5.294531896973e+00  ,1.041462446974e+00  ,1.196918706432e+04  
  5.304531896973e+00  ,1.109091463973e+00  ,1.195745133989e+04  
  5.314531896973e+00  ,1.077571947386e+00  ,1.194598624929e+04  
  5.324531896973e+00  ,9.571337015900e-01  ,1.193362102056e+04  
  5.334531896973e+00  ,8.663472396008e-01  ,1.191979635243e+04  
  5.344531896973e+00  ,1.186132389294e+00  ,1.190740089299e+04  
  5.354531896973e+00  ,1.010821863460e+00  ,1.189620327730e+04  
  5.364531896973e+00  ,1.005609302042e+00  ,1.188407956685e+04  
  5.374531896973e+00  ,9.519333475753e-01  ,1.187151901548e+04  
  5.384531896973e+00  ,9.089999084445e-01  ,1.185843435758e+04  
  5.394531896973e+00  ,1.085396893216e+00  ,1.184629273313e+04  
  5.404531896973e+00  ,1.106198309275e+00  ,1.183549875701e+04  
  5.414531896973e+00  ,1.115573595386e+00  ,1.182490418573e+04  
  5.424531896973e+00  ,1.107052827540e+00  ,1.181435837547e+04  
  5.434531896973e+00  ,9.689626758629e-01  ,1.180305794855e+04  
  5.444531896973e+00  ,1.188830225532e+00  ,1.179220459250e+04  
  5.454531896973e+00  ,9.684499649037e-01  ,1.178141956203e+04  
  5.464531896973e+00  ,9.437543870357e-01  ,1.176968820063e+04  
  5.474531896973e+00  ,9.798028504288e-01  ,1.175801745543e+04  
  5.484531896973e+00  ,1.072322763756e+00  ,1.174695298191e+04  
  5.494531896973e+00  ,9.332071901608e-01  ,1.173564946345e+04  
  5.504531896973e+00  ,9.139316995758e-01  ,1.172367195285e+04  
  5.514531896973e+00  ,9.454023865474e-01  ,1.171182175758e+04  
  5.524531896973e+00  ,1.138462477493e+00  ,1.170113924300e+04  
  5.534531896973e+00  ,8.716940824610e-01  ,1.168999351698e+04  
  5.544531896973e+00  ,1.010357982116e+00  ,1.167825826321e+04  
  5.554531896973e+00  ,1.152525406659e+00  ,1.166816617007e+04  
  5.564531896973e+00  ,1.131882686850e+00  ,1.165883106279e+04  
  5.574531896973e+00  ,1.135435041353e+00  ,1.164950854467e+04  
  5.584531896973e+00  ,8.224005859554e-01  ,1.163764188210e+04  
  5.594531896973e+00  ,1.101144444105e+00  ,1.162632264653e+04  
  5.604531896973e+00  ,1.148118533891e+00  ,1.161706203715e+04  
  5.614531896973e+00  ,1.051191747795e+00  ,1.160739688580e+04  
  5.624531896973e+00  ,9.293252357555e-01  ,1.159670383124e+04  
  5.634531896973e+00  ,1.174828333384e+00  ,1.158678067228e+04  
  5.644531896973e+00  ,1.072627948851e+00  ,1.157771881342e+04  
  5.654531896973e+00  ,8.542497024445e-01  ,1.156665895371e+04  
  5.664531896973e+00  ,1.150462355419e+00  ,1.155718792863e+04  
  5.674531896973e+00  ,9.399822992645e-01  ,1.154748640221e+04  
  5.684531896973e+00  ,9.329142124699e-01  ,1.153708778251e+04  
  5.694531896973e+00  ,8.818384350108e-01  ,1.152605598951e+04  
  5.704531896973e+00  ,1.014984588153e+00  ,1.151593126078e+04  
  5.714531896973e+00  ,1.186571855831e+00  ,1.150713966059e+04  
  5.724531896973e+00  ,8.265388958403e-01  ,1.149710286167e+04  
  5.725781896973e+00  ,8.137821588794e-01  ,1.149559510428e+04  
  5.728281896973e+00  ,1.022626422926e+00  ,1.149297209546e+04  
  5.733281896973e+00  ,8.873561815241e-01  ,1.148786348670e+04  
  5.740208459473e+00  ,9.505294961394e-01  ,1.148054382291e+04  
  5.747077209473e+00  ,9.957579271828e-01  ,1.147372785720e+04  
  5.757077209473e+00  ,1.135300759911e+00  ,1.146478639599e+04  
  5.767077209473e+00  ,1.152574236274e+00  ,1.145659409449e+04  
  5.777077209473e+00  ,1.008514664144e+00  ,1.144789093850e+04  
  5.787077209473e+00  ,1.071138645589e+00  ,1.143890734029e+04  
  5.797077209473e+00  ,9.307046723838e-01  ,1.142956342447e+04  
  5.807077209473e+00  ,9.930478835414e-01  ,1.142026034203e+04  
  5.817077209473e+00  ,1.132676168096e+00  ,1.141182290509e+04  
  5.827077209473e+00  ,9.844904934843e-01  ,1.140319244170e+04  
  5.837077209473e+00  ,1.065279091769e+00  ,1.139434025497e+04  
  5.847077209473e+00  ,1.169469283120e+00  ,1.138632581830e+04  
  5.857077209473e+00  ,1.051399273659e+00  ,1.137800999712e+04  
  5.867077209473e+00  ,9.195471053194e-01  ,1.136891156516e+04  
  5.877077209473e+00  ,1.080892361217e+00  ,1.135999102209e+04  
  5.887077209473e+00  ,9.766167180395e-01  ,1.135143678203e+04  
  5.897077209473e+00  ,9.187414166692e-01  ,1.134221841899e+04  
  5.907077209473e+00  ,8.987578966643e-01  ,1.133258642406e+04  
  5.917077209473e+00  ,8.565446943571e-01  ,1.132260068032e+04  
  5.927077209473e+00  ,1.138645588549e+00  ,1.131381434947e+04  
  5.937077209473e+00  ,8.788964506973e-01  ,1.130523521631e+04  
  5.947077209473e+00  ,9.397137363811e-01  ,1.129637300020e+04  
  5.957077209473e+00  ,1.188891262551e+00  ,1.128879194924e+04  
  5.967077209473e+00  ,9.174474318674e-01  ,1.128075846685e+04  
  5.977077209473e+00  ,1.190893276772e+00  ,1.127351500076e+04  
  5.987077209473e+00  ,1.131223487045e+00  ,1.126630507432e+04  
  5.997077209473e+00  ,1.014032410657e+00  ,1.125853760338e+04  
  6.007077209473e+00  ,8.969389934996e-01  ,1.124994747900e+04  
  6.017077209473e+00  ,9.258339182714e-01  ,1.124099995279e+04  
  6.027077209473e+00  ,1.191308328501e+00  ,1.123330470324e+04  
  6.037077209473e+00  ,9.835505233924e-01  ,1.122593949214e+04  
  6.047077209473e+00  ,1.105526902066e+00  ,1.121833922797e+04  
  6.057077209473e+00  ,1.049470503861e+00  ,1.121083245211e+04  
  6.067077209473e+00  ,8.698385570849e-01  ,1.120227206733e+04  
  6.077077209473e+00  ,9.065584276864e-01  ,1.119341724186e+04  
  6.087077209473e+00  ,1.139439069796e+00  ,1.118576164605e+04  
  6.097077209473e+00  ,1.102255317850e+00  ,1.117861781369e+04  
  6.107077209473e+00  ,1.158214056825e+00  ,1.117192655745e+04  
  6.117077209473e+00  ,1.170958586383e+00  ,1.116544094565e+04  
  6.127077209473e+00  ,1.149241615040e+00  ,1.115901122347e+04  
  6.137077209473e+00  ,8.896145512253e-01  ,1.115120740410e+04  
  6.147077209473e+00  ,8.683248390149e-01  ,1.114263441725e+04  
  6.157077209473e+00  ,8.559099093600e-01  ,1.113394149235e+04  
  6.167077209473e+00  ,1.152281258583e+00  ,1.112685743471e+04  
  6.177077209473e+00  ,1.194994964446e+00  ,1.112049187303e+04  
  6.187077209473e+00  ,9.439497054964e-01  ,1.111323857910e+04  
  6.197077209473e+00  ,1.048408459731e+00  ,1.110597657284e+04  
  6.207077209473e+00  ,1.133213293863e+00  ,1.109944433748e+04  
  6.217077209473e+00  ,9.277993102817e-01  ,1.109213653687e+04  
  6.227077209473e+00  ,1.066304513688e+00  ,1.108531739492e+04  
  6.237077209473e+00  ,8.759544663839e-01  ,1.107798251927e+04  
  6.247077209473e+00  ,9.955015717032e-01  ,1.107087710308e+04  
  6.257077209473e+00  ,1.119296853542e+00  ,1.106442719088e+04  
  6.267077209473e+00  ,9.168980986969e-01  ,1.105759134181e+04  
  6.277077209473e+00  ,1.168541520432e+00  ,1.105092983018e+04  
  6.287077209473e+00  ,8.260750144963e-01  ,1.104314468168e+04  
  6.288327209473e+00  ,1.059749137852e+00  ,1.104233051716e+04  
  6.290827209473e+00  ,8.616351817377e-01  ,1.104048832000e+04  
  6.291409826660e+00  ,1.020294808802e+00  ,1.104009547595e+04  
  6.292575061035e+00  ,1.005682546464e+00  ,1.103931248622e+04  
  6.294633264160e+00  ,1.053389080477e+00  ,1.103797271521e+04  
  6.296767639160e+00  ,9.383587145604e-01  ,1.103648366663e+04  
  6.301036389160e+00  ,8.802026429029e-01  ,1.103331629278e+04  
  6.306486389160e+00  ,1.021210364086e+00  ,1.102958003411e+04  
  6.316486389160e+00  ,1.028058717612e+00  ,1.102308441313e+04  
  6.326486389160e+00  ,9.294961394086e-01  ,1.101628396609e+04  
  6.336486389160e+00  ,8.246589556566e-01  ,1.100862402145e+04  
  6.346486389160e+00  ,8.443739127781e-01  ,1.100085591116e+04  
  6.356486389160e+00  ,1.158421582690e+00  ,1.099458964298e+04  
  6.366486389160e+00  ,8.301644947661e-01  ,1.098790091660e+04  
  6.376486389160e+00  ,9.731131931516e-01  ,1.098129031024e+04  
  6.386486389160e+00  ,1.070186468093e+00  ,1.097516118813e+04  
  6.396486389160e+00  ,9.995544297617e-01  ,1.096906647793e+04  
  6.406486389160e+00  ,9.550096133305e-01  ,1.096262754969e+04  
  6.416486389160e+00  ,8.420911282693e-01  ,1.095548744078e+04  
  6.426486389160e+00  ,1.167967772454e+00  ,1.094962680142e+04  
  6.436486389160e+00  ,1.086605426191e+00  ,1.094393485390e+04  
  6.446486389160e+00  ,1.069161046175e+00  ,1.093825561506e+04  
  6.456486389160e+00  ,8.245612964263e-01  ,1.093168202457e+04  
  6.466486389160e+00  ,1.093392742698e+00  ,1.092521350634e+04  
  6.476486389160e+00  ,1.148789941099e+00  ,1.091990899816e+04  
  6.486486389160e+00  ,9.960386974700e-01  ,1.091416245773e+04  
  6.496486389160e+00  ,1.016925565355e+00  ,1.090838113811e+04  
  6.506486389160e+00  ,8.574968718528e-01  ,1.090183263940e+04  
  6.516486389160e+00  ,8.524918362987e-01  ,1.089503323942e+04  
  6.526486389160e+00  ,8.382213812677e-01  ,1.088810009663e+04  
  6.536486389160e+00  ,8.061403241066e-01  ,1.088095708566e+04  
  6.546486389160e+00  ,1.015118869594e+00  ,1.087484533254e+04  
  6.556486389160e+00  ,9.857112338633e-01  ,1.086917707662e+04  
  6.566486389160e+00  ,1.074202703940e+00  ,1.086382236383e+04  
  6.576486389160e+00  ,8.296395764031e-01  ,1.085748104700e+04  
  6.586486389160e+00  ,8.355357524339e-01  ,1.085087924967e+04  
  6.596486389160e+00  ,1.196301156652e+00  ,1.084565705638e+04  
  6.606486389160e+00  ,9.933652760399e-01  ,1.084063791552e+04  
  6.616486389160e+00  ,1.120187994018e+00  ,1.083548239390e+04  
  6.626486389160e+00  ,1.117514572588e+00  ,1.083056996757e+04  
  6.636486389160e+00  ,9.967589342936e-01  ,1.082534231094e+04  
  6.646486389160e+00  ,9.318399609363e-01  ,1.081976252310e+04  
  6.656486389160e+00  ,1.048518326365e+00  ,1.081454766662e+04  
  6.666486389160e+00  ,8.113895077364e-01  ,1.080872834430e+04  
  6.676486389160e+00  ,9.478804895169e-01  ,1.080265766524e+04  
  6.686486389160e+00  ,1.171507919553e+00  ,1.079771820311e+04  
  6.696486389160e+00  ,8.762230292673e-01  ,1.079255627894e+04  
  6.706486389160e+00  ,8.108401745659e-01  ,1.078636424432e+04  
  6.716486389160e+00  ,1.133787041841e+00  ,1.078134320099e+04  
  6.726486389160e+00  ,9.648731955931e-01  ,1.077649816118e+04  
  6.736486389160e+00  ,9.310953093051e-01  ,1.077116268759e+04  
  6.746486389160e+00  ,8.764427625355e-01  ,1.076555202108e+04  
  6.756486389160e+00  ,1.040888698996e+00  ,1.076052388612e+04  
  6.766486389160e+00  ,9.482467116306e-01  ,1.075537779099e+04  
  6.776486389160e+00  ,1.017731254006e+00  ,1.075046934392e+04  
  6.786486389160e+00  ,1.053950621052e+00  ,1.074577792061e+04  
  6.796486389160e+00  ,1.153233436079e+00  ,1.074141881028e+04  
  6.806486389160e+00  ,8.055787835322e-01  ,1.073631974530e+04  
  6.807736389160e+00  ,1.149497970519e+00  ,1.073568248582e+04  
  6.810236389160e+00  ,1.176793725394e+00  ,1.073457180349e+04  
  6.814998107910e+00  ,1.045771660512e+00  ,1.073242888445e+04  
  6.820918420410e+00  ,1.098507644887e+00  ,1.072981555740e+04  
  6.830918420410e+00  ,8.244026001770e-01  ,1.072476162924e+04  
  6.840918420410e+00  ,8.051149021882e-01  ,1.071912436367e+04  
  6.850918420410e+00  ,1.155491805780e+00  ,1.071459408252e+04  
  6.860918420410e+00  ,9.235145115513e-01  ,1.071008669181e+04  
  6.870918420410e+00  ,1.072005371258e+00  ,1.070543947260e+04  
